x,y,z,yaw,pitch,roll,action
-1577.0,2635.0,7292.0,-179.601685,-21.912287,-6.30502,Neutral
-1268.0,2473.0,6274.0,179.58844,-21.571751,-2.488106,Neutral
-1433.0,2051.0,5374.0,178.701126,-21.096615,-0.449539,Neutral
-967.0,-302.0,3950.0,178.318588,-20.240099,1.71629,Neutral
663.0,-4083.0,3010.0,178.314331,-19.559561,2.738717,Neutral
1681.0,-8343.0,2414.0,178.685059,-18.174711,3.156258,Neutral
1172.0,-26635.0,2373.0,178.779556,-17.270212,2.459889,Neutral
213.0,-31951.0,1743.0,177.704941,-16.332767,-0.141473,Neutral
1476.0,-25649.0,1911.0,177.475616,-16.424902,-3.264315,Neutral
1793.0,-18892.0,2342.0,178.580109,-17.044168,-7.874773,Neutral
-390.0,-9845.0,2577.0,-179.394531,-17.181049,-9.571333,Neutral
-1464.0,-2581.0,3369.0,-177.883835,-17.362724,-10.697516,Neutral
-3404.0,6278.0,4630.0,-175.336212,-17.584179,-11.220184,Neutral
-4091.0,9787.0,5085.0,-173.682724,-17.84774,-11.727419,Neutral
1028.0,477.0,2016.0,-170.749084,-18.117661,-11.700153,Neutral
16056.0,-17957.0,-3350.0,-168.196152,-18.463699,-11.124879,Jump
-27636.0,-29533.0,-10830.0,-161.700378,-18.259975,-12.000627,Jump
-31812.0,-27333.0,-8051.0,-154.247452,-13.398432,-19.936718,Jump
20754.0,-20208.0,7545.0,-140.026093,-5.943618,-29.25563,Jump
4474.0,-12600.0,19924.0,-130.803284,4.283299,-38.183304,Jump
-193.0,1126.0,19866.0,-118.317642,5.84977,-37.671505,Jump
-1317.0,661.0,18665.0,-112.18132,0.628951,-30.59516,Jump
-8209.0,8175.0,16947.0,-105.234665,-3.046973,-25.633291,Jump
-20449.0,16991.0,10789.0,-101.136925,-2.73619,-23.898548,Jump
32492.0,23965.0,6392.0,-95.165932,0.96667,-25.699638,Jump
31086.0,26204.0,6738.0,-92.595444,5.893553,-28.397751,Jump
31045.0,28679.0,9754.0,-91.917732,6.040727,-29.207865,Jump
32292.0,18843.0,15066.0,-92.225189,1.66772,-28.228981,Jump
-31932.0,16149.0,14563.0,-92.224808,-2.921621,-26.185427,Jump
-24577.0,17975.0,9888.0,-91.352463,-10.544505,-24.002314,Jump
-26590.0,23939.0,5269.0,-89.3442,-12.57892,-24.172867,Jump
-31170.0,30837.0,1541.0,-89.29586,-5.595072,-26.650677,Jump
-22536.0,25912.0,-238.0,-92.570168,0.770629,-27.730011,Jump
-13864.0,17994.0,941.0,-95.337845,4.251198,-25.601423,Jump
-3363.0,15209.0,5669.0,-99.269585,4.477956,-22.127235,Jump
-1849.0,11843.0,6817.0,-102.059975,4.53623,-17.339977,Jump
262.0,8774.0,10209.0,-107.508118,4.774011,-15.061007,Jump
1612.0,-2660.0,11995.0,-112.972191,4.449704,-10.604667,Jump
5658.0,-14956.0,6302.0,-124.885223,2.648344,-6.939577,Jump
710.0,-22191.0,3744.0,-133.180801,-0.415386,-2.52913,Jump
575.0,-29582.0,2732.0,-145.431839,-1.377786,-0.215377,Jump
2129.0,32187.0,3507.0,-153.508911,-2.880935,2.036312,Jump
2952.0,31904.0,9450.0,-165.038742,-4.308472,3.033909,Jump
8265.0,31500.0,12526.0,-172.621002,-6.601074,4.468665,Jump
11987.0,30802.0,4398.0,177.048492,-8.282522,6.96793,Jump
16981.0,29431.0,-1721.0,173.565399,-7.251176,11.849698,Jump
1926.0,-26436.0,-1038.0,174.941162,-4.553049,10.116143,Neutral
-1029.0,-6496.0,-767.0,178.068817,-0.23984,-0.199435,Neutral
-3785.0,3185.0,2316.0,-179.390564,1.116921,-5.681925,Neutral
-3197.0,-2339.0,3175.0,-179.093918,0.193852,-6.332276,Neutral
-2260.0,-3705.0,2799.0,-178.270065,-2.09151,-3.951715,Neutral
-6442.0,-1474.0,4948.0,-177.15416,-5.681102,-2.972031,Neutral
-7390.0,1164.0,8062.0,-174.503433,-7.63939,-4.437013,Neutral
-5623.0,2507.0,9602.0,-172.049454,-10.59545,-6.815733,Neutral
-7447.0,-862.0,12118.0,-168.139816,-12.221957,-7.911649,Neutral
-7822.0,633.0,14176.0,-165.492615,-13.272168,-9.660752,Neutral
-5051.0,5187.0,17156.0,-160.742416,-13.376497,-11.652142,Neutral
-1162.0,4974.0,17350.0,-157.75029,-13.215924,-14.859692,Neutral
1697.0,-7746.0,17385.0,-156.17981,-12.805956,-15.672503,Neutral
-1843.0,-10026.0,17300.0,-157.26825,-11.821692,-15.309593,Neutral
10.0,-5563.0,16460.0,-157.605255,-10.75365,-15.305084,Neutral
1904.0,-1854.0,16031.0,-156.940231,-9.212403,-15.81428,Neutral
1118.0,-27.0,14819.0,-156.933014,-8.319297,-15.795797,Neutral
-157.0,1546.0,13472.0,-157.846085,-7.252444,-15.100732,Neutral
-1910.0,3824.0,11524.0,-159.565247,-6.884257,-14.33837,Neutral
-3144.0,3896.0,10050.0,-160.471359,-6.48779,-12.339693,Neutral
-4347.0,3654.0,8808.0,-161.557968,-6.217785,-10.694022,Neutral
-4758.0,4876.0,8343.0,-162.402985,-5.997257,-8.976388,Neutral
-4812.0,4375.0,6981.0,-163.549149,-5.919075,-8.441036,Neutral
-5152.0,3890.0,6288.0,-164.258316,-5.546757,-7.728042,Neutral
-4863.0,-302.0,5132.0,-165.266205,-5.22614,-7.272933,Neutral
-2921.0,-3051.0,4009.0,-165.567657,-4.833985,-6.492785,Neutral
-1423.0,-2016.0,5696.0,-164.939346,-4.495559,-6.452225,Neutral
249.0,-1949.0,7299.0,-164.264847,-3.721312,-7.834038,Neutral
-665.0,-8827.0,7795.0,-164.710983,-3.193952,-8.835638,Neutral
-1219.0,-12244.0,6783.0,-166.16748,-2.577803,-8.906064,Neutral
-1528.0,-12213.0,6578.0,-168.124374,-2.480782,-8.270984,Neutral
-2160.0,-7427.0,6628.0,-168.93248,-2.431282,-7.795892,Neutral
-4889.0,702.0,6272.0,-169.523315,-2.401419,-8.059258,Neutral
-6395.0,4212.0,6020.0,-169.845367,-2.359112,-8.546576,Neutral
-6886.0,7164.0,6026.0,-170.852615,-2.504635,-8.509648,Neutral
-6270.0,6666.0,5314.0,-171.766205,-2.854372,-7.482518,Neutral
-6771.0,5186.0,4981.0,-173.061218,-2.907201,-6.191711,Neutral
-6800.0,3884.0,5348.0,-173.652222,-2.454848,-4.49327,Neutral
-6638.0,2915.0,6403.0,-174.000046,-1.928331,-3.823472,Neutral
-5101.0,282.0,7567.0,-173.91391,-0.905531,-3.277282,Neutral
-1471.0,-5303.0,11484.0,-173.390915,-0.092206,-3.003017,Neutral
-556.0,-16134.0,15139.0,-173.133209,1.177705,-2.819299,Neutral
-5888.0,-27671.0,16414.0,-174.517838,1.805773,-3.032713,Neutral
-7349.0,-28114.0,15800.0,-175.35405,2.109468,-4.518,Neutral
-6384.0,-17788.0,13185.0,-174.600922,1.735885,-5.65352,Neutral
-6870.0,-9022.0,10915.0,-173.501892,1.261502,-6.653686,Neutral
-7254.0,-84.0,8394.0,-171.814621,1.350828,-6.597914,Neutral
-7343.0,3619.0,7687.0,-171.034225,1.48172,-5.767259,Neutral
-6848.0,6901.0,5776.0,-170.460419,1.318312,-4.943714,Neutral
-7565.0,9199.0,4841.0,-170.252686,0.983557,-3.554672,Neutral
-8900.0,11272.0,4140.0,-169.982895,0.912738,-2.807854,Neutral
-9844.0,10446.0,3801.0,-169.960831,0.786748,-2.171066,Neutral
-9003.0,8139.0,4330.0,-170.569489,0.488579,-2.126796,Neutral
-7573.0,4651.0,4843.0,-171.168091,-0.406503,-2.553335,Neutral
-5019.0,-3242.0,6189.0,-172.006165,-1.078357,-2.827246,Neutral
-2423.0,-9635.0,7810.0,-172.397385,-2.044605,-3.41374,Neutral
-927.0,-21259.0,9884.0,-173.872818,-2.669119,-4.573571,Neutral
-3507.0,-23882.0,9423.0,-175.666168,-3.501068,-7.447891,Neutral
-2779.0,-20924.0,8426.0,-177.08371,-4.137681,-9.087917,Neutral
-2734.0,-14848.0,7836.0,-177.322418,-5.004122,-10.226129,Neutral
-4163.0,-4914.0,6511.0,-177.024918,-5.107951,-10.23366,Neutral
-5548.0,572.0,5555.0,-176.732788,-4.617993,-9.667996,Neutral
-6677.0,6108.0,4725.0,-176.567062,-4.09159,-9.015764,Neutral
-7044.0,8189.0,4269.0,-176.544052,-3.247235,-7.649107,Neutral
-7529.0,9763.0,3913.0,-176.427856,-2.492522,-6.496965,Neutral
-8091.0,10242.0,3815.0,-176.153595,-1.02308,-4.793012,Neutral
-8914.0,8448.0,4211.0,-175.536026,-0.027069,-3.976827,Neutral
-8118.0,6814.0,4995.0,-175.181686,1.205563,-3.125033,Neutral
-6197.0,1551.0,7392.0,-174.353897,1.726101,-2.792248,Neutral
-4248.0,-5810.0,8871.0,-173.807693,2.105868,-2.692609,Neutral
-819.0,-20510.0,11069.0,-173.881088,1.930389,-3.09195,Neutral
7514.0,-31347.0,7709.0,-173.620239,0.796898,-4.974558,Neutral
15878.0,-30474.0,-1159.0,-171.698441,-0.364329,-8.048653,Jump
29645.0,-29926.0,-12566.0,-167.710693,-0.223321,-9.988213,Jump
