Type,Time,x,y,z,Action
Gyro,4.337827,-12.275573,-15.869553,-10.81308,Neutral
Accel,4.38382,-1227.0,4273.0,6670.0,Neutral
Gyro,4.38382,-11.94932,-15.436261,-10.423248,Neutral
Accel,4.38382,-1913.0,4052.0,7372.0,Neutral
Gyro,4.38382,-11.584336,-15.138889,-10.097058,Neutral
Accel,4.417375,-2387.0,3239.0,7581.0,Neutral
Gyro,4.417375,-11.373411,-14.68448,-9.432079,Neutral
Accel,4.435282,-1815.0,1396.0,9005.0,Neutral
Gyro,4.435282,-10.954949,-14.342364,-8.773286,Neutral
Accel,4.452198,-582.0,-932.0,10407.0,Neutral
Gyro,4.468538,-10.849725,-13.805128,-7.940231,Neutral
Accel,4.485218,663.0,-6815.0,11545.0,Neutral
Gyro,4.485218,-11.07257,-13.39413,-7.566861,Neutral
Accel,4.50148,-103.0,-9902.0,11288.0,Neutral
Gyro,4.51761,-11.269591,-12.481233,-7.369121,Neutral
Accel,4.533388,-847.0,-9179.0,10677.0,Neutral
Gyro,4.533388,-11.213777,-11.716105,-7.863435,Neutral
Accel,4.577193,-1627.0,-7227.0,10392.0,Neutral
Gyro,4.577193,-10.968696,-10.589535,-9.502111,Neutral
Accel,4.589655,-2963.0,-2954.0,8801.0,Neutral
Gyro,4.589655,-10.931807,-10.003959,-10.423623,Neutral
Accel,4.616826,-2657.0,4542.0,6620.0,Neutral
Gyro,4.616826,-10.883883,-9.851077,-10.936736,Neutral
Accel,4.633432,-6170.0,24989.0,4048.0,Neutral
Gyro,4.633432,-10.013238,-10.023364,-10.708999,Neutral
Accel,4.662426,-12668.0,-30154.0,-751.0,Neutral
Gyro,4.662426,-8.406399,-10.555753,-9.344791,Neutral
Accel,4.690232,-18458.0,32424.0,-1322.0,Neutral
Gyro,4.690232,-9.637924,-10.927125,-7.158287,Neutral
Accel,4.704,-13649.0,-31661.0,988.0,Neutral
Gyro,4.719992,-18.265532,-14.032906,-4.000282,Neutral
Accel,4.735539,-20858.0,16967.0,0.0,Neutral
Gyro,4.735539,-37.589016,-18.673199,-4.446262,Neutral
Accel,4.751208,-26598.0,7513.0,-1503.0,Neutral
Gyro,4.781206,-53.731701,-22.122347,0.621696,Neutral
Accel,4.796286,-26735.0,9569.0,781.0,Neutral
Gyro,4.796286,-81.3806,-21.608437,6.349841,Neutral
Accel,4.803615,-27953.0,-5436.0,7853.0,Neutral
Gyro,4.818513,-100.718979,-17.092627,14.50802,Neutral
Accel,4.83487,-29060.0,-27522.0,10296.0,Neutral
Gyro,4.83487,-119.68129,-13.080375,19.95171,Neutral
Accel,4.872055,-29008.0,-17625.0,10138.0,Neutral
Gyro,4.872055,-121.877373,-13.266127,20.834736,Neutral
Accel,4.886271,-27913.0,-6384.0,9005.0,Neutral
Gyro,4.886271,-122.42453,-17.235392,15.519086,Neutral
Accel,4.903578,-26243.0,-1726.0,6913.0,Neutral
Gyro,4.921684,-121.646996,-23.470507,8.336753,Crouch
Accel,4.95098,-25555.0,-5431.0,1357.0,Crouch
Gyro,4.95098,-118.829178,-26.119896,6.635823,Crouch
Accel,4.95098,-25219.0,-11285.0,-344.0,Crouch
Gyro,4.959562,-116.058495,-27.43486,8.555611,Crouch
Accel,4.984259,-25204.0,-17923.0,-1615.0,Crouch
Gyro,4.984259,-110.549057,-27.495232,10.53775,Crouch
Accel,5.00329,-24944.0,-16602.0,-1853.0,Crouch
Gyro,5.011132,-105.750374,-28.525507,10.358727,Crouch
Accel,5.04269,-24522.0,-11524.0,-1291.0,Crouch
Gyro,5.04269,-96.319069,-30.21953,7.086563,Crouch
Accel,5.060303,-23849.0,-8751.0,-664.0,Neutral
Gyro,5.060303,-89.398613,-32.98204,0.088149,Neutral
Accel,5.092165,-23673.0,-3823.0,92.0,Neutral
Gyro,5.092165,-78.743095,-33.721226,-3.864378,Neutral
Accel,5.112129,-23804.0,649.0,583.0,Neutral
Gyro,5.112129,-71.301781,-33.169392,-8.781505,Neutral
Accel,5.128459,-24047.0,7597.0,2491.0,Neutral
Gyro,5.14476,-60.061249,-32.161629,-12.228715,Neutral
Accel,5.160917,-21824.0,10252.0,4194.0,Neutral
Gyro,5.160917,-52.612755,-30.446436,-17.465759,Neutral
Accel,5.196916,-16973.0,15259.0,5571.0,Neutral
Gyro,5.196916,-42.182529,-29.202158,-20.157499,Neutral
Accel,5.220733,-17976.0,15098.0,6475.0,Neutral
Gyro,5.220733,-35.529305,-26.80308,-21.934816,Neutral
Accel,5.229123,-14949.0,13895.0,8446.0,Neutral
Gyro,5.241977,-26.075233,-24.788034,-21.957165,Neutral
Accel,5.259084,-10571.0,15198.0,9798.0,Neutral
Gyro,5.259084,-20.091478,-22.166492,-21.257542,Neutral
Accel,5.292359,-3867.0,14084.0,10641.0,Neutral
Gyro,5.292359,-11.975526,-20.892824,-20.802097,Neutral
Accel,5.308376,-3170.0,9624.0,10255.0,Neutral
Gyro,5.308376,-7.519763,-18.953447,-19.508238,Neutral
Accel,5.340919,-1905.0,5842.0,9833.0,Neutral
Gyro,5.340919,-2.684114,-17.367195,-18.288401,Neutral
Accel,5.357434,-669.0,5594.0,9781.0,Neutral
Gyro,5.357434,-0.284383,-15.029931,-16.958101,Neutral
Accel,5.407758,1840.0,7693.0,9974.0,Neutral
Gyro,5.407758,2.949903,-13.938791,-16.565825,Neutral
Accel,5.407758,2783.0,7431.0,9355.0,Neutral
Gyro,5.407758,4.53608,-12.928701,-15.933492,Neutral
Accel,5.435517,1064.0,5943.0,8782.0,Neutral
Gyro,5.435517,5.270627,-12.460229,-15.226418,Neutral
Accel,5.452361,297.0,6857.0,8675.0,Neutral
Gyro,5.469508,4.932233,-11.983463,-14.192085,Neutral
Accel,5.485938,431.0,8173.0,8620.0,Neutral
Gyro,5.485938,4.895723,-12.068574,-13.5271,Neutral
Accel,5.50241,492.0,6959.0,9059.0,Neutral
Gyro,5.519343,5.137039,-12.482685,-11.839192,Neutral
Accel,5.535814,2399.0,4535.0,9832.0,Neutral
Gyro,5.535814,4.844674,-12.841635,-10.584276,Neutral
Accel,5.552223,2506.0,3142.0,10045.0,Neutral
Gyro,5.568317,4.318533,-13.4215,-9.450508,Neutral
Accel,5.584712,1869.0,1416.0,9448.0,Neutral
Gyro,5.584712,3.880865,-13.555623,-9.49955,Neutral
Accel,5.621182,2094.0,385.0,9715.0,Neutral
Gyro,5.621182,3.771588,-13.413884,-10.155438,Neutral
Accel,5.636462,2740.0,102.0,10099.0,Neutral
Gyro,5.636462,3.087022,-13.435696,-10.932246,Neutral
Accel,5.662997,3545.0,-1587.0,9531.0,Neutral
Gyro,5.662997,2.566618,-13.66929,-11.956734,Neutral
Accel,5.679654,3501.0,-5431.0,7970.0,Neutral
Gyro,5.696005,2.157562,-13.691572,-12.075761,Neutral
Accel,5.712461,3758.0,-5966.0,7867.0,Neutral
Gyro,5.712461,1.992827,-13.480184,-12.21837,Neutral
Accel,5.72893,4554.0,-3771.0,7607.0,Neutral
Gyro,5.744668,1.758913,-13.455077,-12.955737,Neutral
Accel,5.760973,5326.0,-1500.0,7256.0,Neutral
Gyro,5.760973,1.661041,-13.311899,-14.326264,Neutral
Accel,5.793639,4829.0,302.0,6889.0,Neutral
Gyro,5.793639,1.453657,-12.922071,-14.711119,Neutral
Accel,5.829998,3802.0,958.0,6527.0,Neutral
Gyro,5.829998,1.06787,-12.029649,-14.332557,Neutral
Accel,5.829998,1542.0,1839.0,6259.0,Neutral
Gyro,5.829998,0.1284,-11.472174,-13.674031,Neutral
Accel,5.854081,481.0,1937.0,6171.0,Neutral
Gyro,5.861629,-0.479178,-10.903608,-12.672964,Neutral
Accel,5.892434,-461.0,3548.0,6583.0,Neutral
Gyro,5.892434,-0.75149,-10.688073,-12.069636,Neutral
Accel,5.908739,-991.0,4504.0,7455.0,Neutral
Gyro,5.908739,-0.623844,-10.353698,-11.210023,Neutral
Accel,5.941588,-1468.0,5527.0,8229.0,Neutral
Gyro,5.941588,-0.384457,-10.123783,-10.668112,Neutral
Accel,5.957858,-1573.0,4389.0,8640.0,Neutral
Gyro,5.957858,-0.275156,-9.729383,-9.465827,Neutral
Accel,5.990358,-894.0,2013.0,9491.0,Neutral
Gyro,5.990358,-0.247596,-9.41877,-8.379915,Neutral
Accel,6.006853,507.0,215.0,10446.0,Neutral
Gyro,6.006853,-0.210918,-8.866195,-6.829593,Neutral
Accel,6.041111,1946.0,-4596.0,11593.0,Neutral
Gyro,6.041111,-0.243591,-8.305428,-6.203173,Neutral
Accel,6.056056,2090.0,-7683.0,11895.0,Neutral
Gyro,6.056056,-0.819725,-7.113265,-6.287789,Neutral
Accel,6.083319,-128.0,-11697.0,11495.0,Neutral
Gyro,6.083319,-2.044517,-6.29195,-6.99961,Neutral
Accel,6.101018,-778.0,-11160.0,11482.0,Neutral
Gyro,6.117778,-2.55896,-5.477136,-7.991382,Neutral
Accel,6.134411,-1514.0,-6953.0,10601.0,Neutral
Gyro,6.134411,-2.919413,-5.314646,-8.235518,Neutral
Accel,6.167138,-2580.0,-4022.0,9767.0,Neutral
Gyro,6.167138,-3.036618,-5.413679,-7.999963,Neutral
Accel,6.183877,-3754.0,622.0,8512.0,Neutral
Gyro,6.183877,-3.081259,-5.553627,-7.569974,Neutral
Accel,6.216128,-3998.0,2684.0,8039.0,Neutral
Gyro,6.216128,-2.985407,-5.854677,-6.711381,Neutral
Accel,6.246558,-3852.0,4465.0,7246.0,Neutral
Gyro,6.246558,-2.882525,-6.087875,-6.022369,Neutral
Accel,6.263737,-4025.0,3885.0,6800.0,Neutral
Gyro,6.263737,-2.925566,-6.322592,-4.994906,Neutral
Accel,6.285582,-3211.0,2578.0,6281.0,Neutral
Gyro,6.285582,-3.082635,-6.393023,-4.547132,Neutral
Accel,6.302376,-2701.0,1451.0,6233.0,Neutral
Gyro,6.319051,-3.068461,-6.4921,-4.635772,Neutral
Accel,6.335417,-1808.0,383.0,7093.0,Neutral
Gyro,6.335417,-2.915461,-6.503981,-5.278644,Neutral
Accel,6.351708,-1396.0,-1420.0,8177.0,Neutral
Gyro,6.368031,-3.020093,-6.713184,-7.022425,Neutral
Accel,6.384326,-825.0,-4903.0,9110.0,Neutral
Gyro,6.384326,-3.994947,-7.182835,-8.265616,Neutral
Accel,6.414635,-628.0,-7964.0,8875.0,Neutral
Gyro,6.414635,-4.825019,-8.402711,-9.102511,Neutral
Accel,6.428999,-148.0,-10011.0,8536.0,Neutral
Gyro,6.4567,-5.847405,-9.349179,-8.717736,Neutral
Accel,6.4567,613.0,-8904.0,8651.0,Neutral
Gyro,6.4567,-6.345467,-10.729198,-8.017668,Neutral
Accel,6.479226,1806.0,-5185.0,8123.0,Neutral
Gyro,6.50171,-6.795241,-11.479189,-7.906153,Neutral
Accel,6.50171,1976.0,-3499.0,7400.0,Neutral
Gyro,6.518312,-6.966301,-12.03844,-7.827486,Neutral
Accel,6.535222,1455.0,-1958.0,6844.0,Neutral
Gyro,6.535222,-7.228181,-11.997846,-7.717233,Neutral
Accel,6.551366,888.0,-817.0,6558.0,Neutral
Gyro,6.567664,-7.345454,-11.578733,-7.765637,Neutral
Accel,6.58411,-252.0,1415.0,6668.0,Neutral
Gyro,6.58411,-7.220193,-11.156087,-7.952735,Neutral
Accel,6.600737,-1075.0,3002.0,6633.0,Neutral
Gyro,6.617014,-6.924624,-10.381348,-8.280914,Neutral
Accel,6.633359,-1637.0,4366.0,7509.0,Neutral
Gyro,6.633359,-6.406738,-9.919008,-8.419394,Neutral
Accel,6.669308,-1956.0,4269.0,7900.0,Neutral
Gyro,6.669308,-6.107312,-9.476586,-8.245942,Neutral
Accel,6.693806,-2347.0,3229.0,8745.0,Neutral
Gyro,6.693806,-5.810362,-9.259235,-7.669528,Neutral
Accel,6.70249,-2556.0,1889.0,9594.0,Neutral
Gyro,6.71617,-5.807197,-8.93904,-6.505399,Neutral
Accel,6.732771,-1731.0,-887.0,11187.0,Neutral
Gyro,6.732771,-6.036901,-8.759516,-5.828241,Neutral
Accel,6.765529,-339.0,-4012.0,11952.0,Neutral
Gyro,6.765529,-6.252992,-8.447586,-4.919791,Neutral
Accel,6.781995,-216.0,-11682.0,12442.0,Neutral
Gyro,6.7984,-6.7249,-8.04104,-4.380719,Neutral
Accel,6.815162,-1235.0,-14196.0,12416.0,Neutral
Gyro,6.815162,-7.31565,-7.036623,-4.740731,Neutral
Accel,6.83095,-2216.0,-13199.0,11637.0,Neutral
Gyro,6.853167,-7.697142,-6.413348,-6.129261,Neutral
Accel,6.853167,-2438.0,-9581.0,10494.0,Neutral
Gyro,6.889456,-7.5922,-5.716896,-8.291629,Neutral
Accel,6.889456,-3505.0,-3467.0,9034.0,Neutral
Gyro,6.889456,-7.230465,-5.401746,-9.123916,Neutral
Accel,6.904406,-4002.0,430.0,8550.0,Neutral
Gyro,6.904406,-6.9491,-5.181304,-9.31918,Neutral
Accel,6.935219,-4469.0,3864.0,7857.0,Neutral
Gyro,6.935219,-6.64267,-5.296214,-8.909022,Neutral
Accel,6.968236,-4448.0,4252.0,7613.0,Neutral
Gyro,6.968236,-6.560545,-5.792171,-7.886024,Neutral
Accel,6.984656,-3822.0,4601.0,7777.0,Neutral
Gyro,6.984656,-6.633013,-6.255718,-7.22137,Neutral
Accel,7.017262,-3485.0,3319.0,7675.0,Neutral
Gyro,7.017262,-6.635192,-7.001134,-6.530124,Neutral
Accel,7.033684,-2733.0,1607.0,7295.0,Neutral
Gyro,7.033684,-6.580507,-7.38878,-6.323024,Neutral
Accel,7.053203,-2885.0,1425.0,6952.0,Neutral
Gyro,7.073,-6.487609,-7.830133,-6.890697,Neutral
Accel,7.102742,-2544.0,564.0,7567.0,Neutral
Gyro,7.102742,-6.421144,-8.054979,-7.87525,Neutral
Accel,7.102742,-1838.0,-74.0,7928.0,Neutral
Gyro,7.12603,-6.670759,-8.675643,-9.632214,Neutral
Accel,7.133657,-2310.0,305.0,6009.0,Neutral
Gyro,7.133657,-7.515337,-9.350637,-10.224947,Neutral
Accel,7.166034,-2623.0,7862.0,3421.0,Neutral
Gyro,7.166034,-8.011619,-10.6234,-9.97365,Neutral
Accel,7.182669,-8699.0,30480.0,-1486.0,Neutral
Gyro,7.182669,-8.535773,-11.492763,-9.329921,Neutral
Accel,7.216506,-18335.0,-30734.0,-3572.0,Neutral
Gyro,7.216506,-9.617112,-13.536514,-7.341978,Neutral
Accel,7.231926,-14846.0,-31426.0,-2652.0,Neutral
Gyro,7.231926,-19.825283,-16.179874,-4.898835,Neutral
Accel,7.264718,-19575.0,24948.0,-1901.0,Neutral
Gyro,7.264718,-33.10812,-22.892328,-1.399116,Neutral
Accel,7.28139,-25669.0,10761.0,-3460.0,Neutral
Gyro,7.313818,-59.120777,-25.674976,2.937002,Neutral
Accel,7.313818,-26062.0,5316.0,-2274.0,Neutral
Gyro,7.313818,-78.071297,-24.162596,13.468933,Neutral
Accel,7.331924,-27290.0,-18413.0,757.0,Neutral
Gyro,7.331924,-104.20533,-19.534517,20.175905,Neutral
Accel,7.368738,-29291.0,25994.0,4851.0,Crouch
Gyro,7.368738,-116.705833,-12.2508,25.031965,Crouch
Accel,7.386725,-29057.0,26576.0,4308.0,Crouch
Gyro,7.386725,-122.125534,-13.089978,22.834616,Crouch
Accel,7.403572,-27144.0,-18441.0,12980.0,Crouch
Gyro,7.420367,-121.486641,-20.072748,14.925594,Crouch
Accel,7.436138,-26036.0,-14546.0,10163.0,Crouch
Gyro,7.436138,-116.687065,-24.26371,10.161664,Crouch
Accel,7.452626,-24506.0,-15583.0,6735.0,Crouch
Gyro,7.470157,-113.192543,-27.622883,9.004919,Neutral
Accel,7.498793,-25169.0,-15367.0,2216.0,Neutral
Gyro,7.498793,-106.781853,-27.630585,9.98105,Neutral
Accel,7.520586,-25478.0,-10476.0,2823.0,Neutral
Gyro,7.520586,-101.005806,-26.422674,8.476136,Neutral
Accel,7.537538,-25533.0,81.0,4178.0,Neutral
Gyro,7.537538,-91.933563,-26.203541,4.098407,Neutral
Accel,7.560866,-25292.0,4568.0,5082.0,Neutral
Gyro,7.560866,-86.448524,-27.148735,-4.201433,Neutral
Accel,7.593782,-25120.0,5645.0,6059.0,Neutral
Gyro,7.593782,-79.315369,-27.827822,-7.955066,Neutral
Accel,7.61012,-23193.0,6828.0,6542.0,Neutral
Gyro,7.61012,-75.261658,-28.311831,-9.739808,Neutral
Accel,7.642982,-20105.0,6735.0,7259.0,Neutral
Gyro,7.642982,-69.506935,-28.450367,-9.258599,Neutral
Accel,7.659142,-18912.0,5375.0,8010.0,Neutral
Gyro,7.659142,-65.72789,-28.795677,-8.151451,Neutral
Accel,7.691635,-14772.0,5315.0,9206.0,Neutral
Gyro,7.691635,-60.242641,-29.252924,-7.855643,Neutral
Accel,7.70818,-11946.0,6221.0,10220.0,Neutral
Gyro,7.70818,-56.461929,-30.429373,-8.01534,Neutral
Accel,7.74326,-8756.0,7777.0,10056.0,Neutral
Gyro,7.74326,-50.291142,-31.024309,-8.484726,Neutral
Accel,7.755961,-7836.0,6289.0,9484.0,Neutral
Gyro,7.755961,-45.948471,-30.965965,-9.381618,Neutral
Accel,7.783251,-4415.0,7875.0,9145.0,Neutral
Gyro,7.783251,-39.831123,-30.384346,-9.80668,Neutral
Accel,7.815642,-4024.0,7710.0,9041.0,Neutral
Gyro,7.815642,-36.087925,-29.237288,-10.521025,Neutral
Accel,7.831227,-4168.0,6123.0,9457.0,Neutral
Gyro,7.831227,-31.716198,-28.405767,-11.023384,Neutral
Accel,7.853256,-3842.0,3902.0,10036.0,Neutral
Gyro,7.869247,-29.954411,-27.408728,-11.662663,Neutral
Accel,7.885844,-1480.0,825.0,10015.0,Neutral
Gyro,7.885844,-28.002171,-27.13101,-11.526139,Neutral
Accel,7.902599,-1851.0,-2726.0,9193.0,Neutral
Gyro,7.918772,-26.586096,-27.056498,-10.564572,Neutral
Accel,7.955024,-1979.0,-5272.0,8375.0,Neutral
Gyro,7.955024,-24.816271,-26.825115,-9.917313,Neutral
Accel,7.955024,-1009.0,-4916.0,8443.0,Neutral
Gyro,7.955024,-23.750668,-26.323309,-9.86464,Neutral
Accel,7.998994,1478.0,-3507.0,8509.0,Neutral
Gyro,7.998994,-22.232306,-26.042063,-10.38873,Neutral
Accel,8.016542,2647.0,-2451.0,8901.0,Neutral
Gyro,8.016542,-21.331173,-25.681219,-11.180419,Neutral
Accel,8.033259,1763.0,-1697.0,8563.0,Neutral
Gyro,8.033259,-20.503597,-25.206995,-11.29044,Neutral
Accel,8.066369,1347.0,-2097.0,8157.0,Neutral
Gyro,8.066369,-20.233383,-24.101782,-10.856312,Neutral
Accel,8.082574,445.0,-762.0,8450.0,Neutral
Gyro,8.082574,-20.053089,-23.3734,-10.534244,Neutral
Accel,8.116233,513.0,1537.0,8579.0,Neutral
Gyro,8.116233,-19.609686,-22.53088,-10.599386,Neutral
Accel,8.131464,83.0,4432.0,8998.0,Neutral
Gyro,8.131464,-18.432079,-21.917532,-10.739379,Neutral
Accel,8.167403,-471.0,5439.0,9293.0,Neutral
Gyro,8.167403,-17.655416,-20.640955,-10.642305,Neutral
Accel,8.190851,-209.0,4909.0,9612.0,Neutral
Gyro,8.190851,-16.879658,-19.708256,-10.315243,Neutral
Accel,8.213431,-632.0,3112.0,9924.0,Neutral
Gyro,8.213431,-16.606285,-18.326385,-9.440757,Neutral
Accel,8.230772,-1838.0,-2016.0,10733.0,Neutral
Gyro,8.230772,-16.647278,-17.358246,-8.706822,Neutral
Accel,8.264046,-2164.0,-5286.0,10960.0,Neutral
Gyro,8.264046,-17.082449,-16.023752,-7.912599,Neutral
Accel,8.27948,-3021.0,-8584.0,11100.0,Neutral
Gyro,8.295682,-17.749737,-15.261854,-7.676428,Neutral
Accel,8.311911,-3086.0,-9118.0,11024.0,Neutral
Gyro,8.311911,-17.765011,-13.827355,-7.264013,Neutral
Accel,8.328199,-2552.0,-7527.0,11170.0,Neutral
Gyro,8.344564,-17.017023,-12.639466,-7.130405,Neutral
Accel,8.38046,-2911.0,-5473.0,11193.0,Neutral
Gyro,8.38046,-16.364065,-10.794751,-7.722126,Neutral
Accel,8.38046,-3225.0,-5738.0,10438.0,Neutral
Gyro,8.38046,-15.792212,-9.671886,-8.442044,Neutral
Accel,8.41108,-5096.0,-5232.0,9685.0,Neutral
Gyro,8.42704,-16.056026,-8.272109,-9.311318,Neutral
Accel,8.444036,-6619.0,-4604.0,9039.0,Neutral
Gyro,8.444036,-17.051062,-7.725993,-9.76377,Neutral
Accel,8.46037,-5888.0,-3495.0,8631.0,Neutral
Gyro,8.46037,-17.522419,-7.940722,-9.730076,Neutral
Accel,8.49304,-5305.0,-595.0,8426.0,Neutral
Gyro,8.49304,-17.655106,-8.61017,-9.153098,Neutral
Accel,8.51022,-4877.0,1117.0,8027.0,Neutral
Gyro,8.51022,-17.55604,-9.671754,-8.15043,Neutral
Accel,8.54267,-4826.0,2780.0,7636.0,Neutral
Gyro,8.54267,-17.393351,-10.224452,-7.744955,Neutral
Accel,8.558968,-4221.0,2779.0,7147.0,Neutral
Gyro,8.558968,-17.164703,-10.737447,-7.487463,Neutral
Accel,8.59502,-3214.0,1852.0,7019.0,Neutral
Gyro,8.59502,-16.790211,-10.90507,-7.458642,Neutral
Accel,8.618812,-2837.0,327.0,7558.0,Neutral
Gyro,8.618812,-16.686623,-11.17191,-7.914905,Neutral
Accel,8.64163,-3406.0,-3351.0,7918.0,Neutral
Gyro,8.64163,-16.945063,-11.510292,-8.680523,Neutral
Accel,8.661716,-3786.0,-5502.0,8426.0,Neutral
Gyro,8.661716,-17.436335,-12.419332,-10.455784,Neutral
Accel,8.692516,-2944.0,-7241.0,8453.0,Neutral
Gyro,8.692516,-17.830435,-13.308126,-11.640364,Neutral
Accel,8.708615,-2020.0,-6828.0,8588.0,Neutral
Gyro,8.708615,-17.545723,-14.752007,-12.47345,Neutral
Accel,8.729053,-1159.0,-5380.0,9233.0,Neutral
Gyro,8.741427,-17.182667,-15.530863,-12.475438,Neutral
Accel,8.759377,-360.0,-4413.0,9543.0,Neutral
Gyro,8.759377,-17.220201,-16.589567,-12.410876,Neutral
Accel,8.793977,120.0,-4754.0,9144.0,Neutral
Gyro,8.793977,-17.60025,-17.214279,-12.261675,Neutral
Accel,8.818115,436.0,-4511.0,8256.0,Neutral
Gyro,8.818115,-17.959145,-17.705246,-11.689548,Neutral
Accel,8.837475,-361.0,-1570.0,7217.0,Neutral
Gyro,8.837475,-18.28904,-17.620848,-11.405114,Neutral
Accel,8.856052,-862.0,1273.0,7146.0,Neutral
Gyro,8.856052,-18.278885,-16.962004,-11.429263,Neutral
Accel,8.879107,-1238.0,5027.0,7134.0,Neutral
Gyro,8.895942,-18.038137,-16.387094,-11.499784,Neutral
Accel,8.912396,-1517.0,6179.0,7312.0,Neutral
Gyro,8.912396,-17.896339,-15.545472,-11.294084,Neutral
Accel,8.928641,-2059.0,5469.0,7647.0,Neutral
Gyro,8.94494,-17.914736,-15.053112,-10.842037,Neutral
Accel,8.961172,-2338.0,3628.0,8226.0,Neutral
Gyro,8.961172,-18.059134,-14.384912,-9.784314,Neutral
Accel,8.996774,-2376.0,490.0,9311.0,Neutral
Gyro,8.996774,-18.386923,-13.984597,-9.041512,Neutral
Accel,9.020618,-2223.0,-2524.0,10312.0,Neutral
Gyro,9.020618,-18.635443,-13.362084,-8.221943,Neutral
Accel,9.029564,-1961.0,-7181.0,11356.0,Neutral
Gyro,9.042871,-18.741838,-12.831556,-7.974704,Neutral
Accel,9.060856,-2308.0,-10962.0,11786.0,Neutral
Gyro,9.060856,-18.752935,-11.747176,-8.120307,Neutral
Accel,9.093851,-3966.0,-13378.0,11992.0,Neutral
Gyro,9.093851,-19.00436,-11.025502,-8.69559,Neutral
Accel,9.110355,-5265.0,-11844.0,11805.0,Neutral
Gyro,9.110355,-19.012077,-10.020988,-9.936358,Neutral
Accel,9.143305,-5185.0,-8277.0,11050.0,Neutral
Gyro,9.143305,-18.558754,-9.451999,-10.420784,Neutral
Accel,9.159252,-5196.0,-4696.0,10154.0,Neutral
Gyro,9.159252,-18.170361,-8.953346,-10.617871,Neutral
Accel,9.211548,-5866.0,601.0,9530.0,Neutral
Gyro,9.211548,-17.743032,-8.84807,-10.750031,Neutral
Accel,9.211548,-5658.0,2810.0,9271.0,Neutral
Gyro,9.211548,-17.687155,-9.008023,-10.672421,Neutral
Accel,9.235258,-4979.0,4137.0,9103.0,Neutral
Gyro,9.235258,-17.992043,-9.409225,-10.139113,Neutral
Accel,9.25804,-4829.0,3736.0,8788.0,Neutral
Gyro,9.25804,-18.328823,-10.246064,-8.756881,Neutral
Accel,9.291379,-4589.0,3243.0,8696.0,Neutral
Gyro,9.291379,-18.868237,-10.77228,-7.762174,Neutral
Accel,9.307875,-4460.0,2659.0,8691.0,Neutral
Gyro,9.307875,-19.18416,-11.361364,-6.735446,Neutral
Accel,9.340595,-3617.0,1746.0,8417.0,Neutral
Gyro,9.340595,-19.353397,-11.613422,-6.526736,Neutral
Accel,9.356874,-2930.0,1232.0,8683.0,Neutral
Gyro,9.356874,-19.50927,-11.876923,-6.887532,Neutral
Accel,9.389466,-3946.0,-4028.0,9356.0,Neutral
Gyro,9.389466,-20.398386,-12.084753,-7.539706,Neutral
Accel,9.423816,-5173.0,-9379.0,10076.0,Neutral
Gyro,9.423816,-21.646744,-12.658923,-8.599957,Neutral
Accel,9.438789,-4863.0,-12705.0,10459.0,Neutral
Gyro,9.438789,-23.375814,-13.505301,-9.255341,Neutral
Accel,9.466014,-3965.0,-11447.0,10255.0,Neutral
Gyro,9.466014,-23.703094,-15.223778,-9.836662,Neutral
Accel,9.4838,-3910.0,-7902.0,9430.0,Neutral
Gyro,9.4838,-23.518042,-16.096094,-9.817638,Neutral
Accel,9.517463,-3204.0,-4988.0,9076.0,Neutral
Gyro,9.517463,-23.349585,-16.920565,-9.556209,Neutral
Accel,9.533716,-2159.0,-1433.0,8151.0,Neutral
Gyro,9.533716,-23.239025,-17.347847,-9.328156,Neutral
Accel,9.566477,-2397.0,-290.0,7531.0,Neutral
Gyro,9.566477,-23.345215,-17.565887,-8.546563,Neutral
Accel,9.583116,-2215.0,792.0,6543.0,Neutral
Gyro,9.583116,-23.714329,-17.310188,-7.867956,Neutral
Accel,9.633585,-2007.0,1344.0,6325.0,Neutral
Gyro,9.633585,-23.973219,-16.534222,-7.134894,Neutral
Accel,9.633585,-1764.0,1219.0,6632.0,Neutral
Gyro,9.633585,-24.428764,-15.918487,-6.997297,Neutral
Accel,9.654588,-2210.0,-4.0,6724.0,Neutral
Gyro,9.667754,-24.75635,-15.034292,-7.047359,Neutral
Accel,9.685586,-2061.0,-1744.0,7742.0,Neutral
Gyro,9.685586,-25.374598,-14.502664,-7.039795,Neutral
Accel,9.702231,-2283.0,-4388.0,8481.0,Neutral
Gyro,9.719054,-25.697784,-13.918586,-6.786103,Neutral
Accel,9.736145,-3589.0,-10265.0,10020.0,Neutral
Gyro,9.736145,-26.299383,-13.565554,-6.448524,Neutral
Accel,9.751959,-4304.0,-11991.0,10635.0,Neutral
Gyro,9.768237,-26.628973,-13.165172,-6.37254,Neutral
Accel,9.784814,-4529.0,-10414.0,10929.0,Neutral
Gyro,9.784814,-26.379021,-12.996364,-6.922425,Neutral
Accel,9.80711,-5359.0,-7004.0,10437.0,Neutral
Gyro,9.80711,-25.789192,-12.401887,-8.206327,Neutral
Accel,9.833318,-5450.0,-2065.0,9149.0,Neutral
Gyro,9.833318,-24.502632,-11.617303,-8.987694,Neutral
Accel,9.892399,-5890.0,784.0,8528.0,Neutral
Gyro,9.892399,-23.529367,-10.221689,-9.873394,Neutral
Accel,9.892399,-5837.0,2548.0,8116.0,Neutral
