x,y,z,yaw,pitch,roll,action
-3062.0,-12755.0,10310.0,-9.238127,-13.531581,-8.398314,Neutral
-3536.0,-10560.0,10143.0,-8.985987,-14.288843,-9.037457,Neutral
-4122.0,-7309.0,8465.0,-8.946285,-15.04664,-9.803811,Neutral
-4069.0,-4066.0,6845.0,-8.884681,-16.439367,-10.269541,Neutral
-5092.0,2452.0,5651.0,-8.518219,-17.247547,-10.281184,Neutral
-5130.0,6261.0,5683.0,-8.135229,-18.159298,-10.495672,Neutral
-4926.0,8019.0,5842.0,-7.566472,-18.763832,-10.488942,Neutral
-4010.0,5605.0,5573.0,-7.429895,-19.901817,-9.616286,Neutral
-3515.0,1599.0,5294.0,-7.565659,-20.751423,-8.797715,Neutral
-4597.0,991.0,6265.0,-7.702085,-21.921965,-8.807906,Neutral
-2829.0,1902.0,8740.0,-7.902849,-22.683666,-10.235838,Neutral
-10.0,-368.0,10680.0,-7.670164,-24.084631,-12.619154,Neutral
4913.0,-12218.0,11678.0,-7.390864,-24.967787,-12.852589,Neutral
12948.0,-18518.0,9566.0,-8.118629,-26.51638,-12.143661,Neutral
25861.0,-24400.0,5384.0,-9.092057,-27.505302,-11.987478,Neutral
29990.0,-24016.0,75.0,-9.098171,-26.846228,-13.207031,Neutral
27063.0,-12166.0,-3882.0,-8.272746,-24.999144,-15.489512,Neutral
24523.0,637.0,-2745.0,-6.750961,-20.891037,-20.76292,Neutral
19038.0,16176.0,1615.0,-3.870721,-18.38134,-24.189295,Neutral
13439.0,21415.0,5147.0,-2.964968,-16.364998,-28.075922,Shoot
-821.0,20043.0,7985.0,-5.744793,-16.533791,-30.230232,Shoot
-12362.0,19037.0,5956.0,-10.650042,-18.930525,-34.317924,Shoot
-26721.0,13280.0,3224.0,-18.893717,-21.65756,-37.446064,Shoot
-25283.0,6716.0,1890.0,-24.54343,-27.181713,-43.216278,Shoot
-24248.0,-2070.0,3074.0,-32.088917,-31.333126,-48.342663,Shoot
-22980.0,2143.0,9402.0,-35.131695,-36.685043,-56.310547,Shoot
-20802.0,9706.0,18029.0,-36.538731,-38.818626,-60.688526,Shoot
-16779.0,9949.0,19519.0,-35.192135,-40.594868,-61.894966,Shoot
-14654.0,7272.0,15442.0,-30.38669,-40.6264,-58.550533,Shoot
-14151.0,8167.0,10488.0,-26.738529,-38.403458,-50.60656,Shoot
-11107.0,12191.0,6016.0,-21.486914,-35.648098,-46.163273,Shoot
-7655.0,13394.0,3383.0,-18.669365,-30.196222,-41.994781,Shoot
-2211.0,10629.0,1267.0,-16.080978,-26.61763,-39.394112,Shoot
1346.0,11249.0,-83.0,-14.781336,-22.550106,-34.312317,Shoot
9216.0,9591.0,513.0,-13.41912,-20.273027,-31.193502,Shoot
6092.0,2044.0,-2706.0,-13.057371,-17.001118,-26.286242,Shoot
3421.0,-1139.0,-4698.0,-13.784169,-14.8385,-22.263638,Neutral
8057.0,-1523.0,-3258.0,-14.601952,-13.770285,-17.983801,Neutral
8453.0,-4926.0,-2093.0,-15.00358,-14.622171,-15.714584,Neutral
7478.0,-7659.0,-2104.0,-15.091011,-16.034292,-11.76399,Neutral
5665.0,-5288.0,27.0,-14.916449,-16.576542,-9.884242,Neutral
3165.0,-6313.0,1485.0,-14.820569,-17.283644,-9.184787,Neutral
1817.0,-12414.0,1037.0,-15.399744,-18.133389,-8.791159,Neutral
-820.0,-14577.0,1104.0,-15.930821,-19.844301,-7.542727,Neutral
-5647.0,-12952.0,2807.0,-17.399551,-20.67462,-7.547153,Neutral
-4703.0,-8237.0,4579.0,-18.153294,-21.803652,-8.820158,Neutral
-2380.0,-1867.0,6626.0,-18.11429,-22.80349,-9.483051,Neutral
-828.0,-469.0,6264.0,-17.708839,-23.967485,-8.885946,Neutral
-1026.0,2222.0,5329.0,-17.061302,-24.213556,-7.657045,Neutral
-1535.0,4478.0,5514.0,-16.696226,-23.75868,-6.567607,Neutral
-2454.0,6600.0,5653.0,-16.338116,-23.30649,-6.711476,Neutral
-1116.0,7026.0,5866.0,-16.277618,-22.820528,-7.177188,Neutral
-571.0,4620.0,5993.0,-15.603889,-22.547306,-6.873858,Neutral
-736.0,3120.0,7391.0,-15.028396,-21.639837,-5.630492,Neutral
3326.0,-1657.0,9938.0,-14.556713,-20.933125,-5.133049,Neutral
-1176.0,-11347.0,11463.0,-15.058895,-20.268536,-5.144918,Neutral
-9498.0,-21094.0,10136.0,-18.856169,-19.829464,-5.701152,Neutral
-8115.0,-21560.0,10285.0,-20.33185,-19.508394,-6.574337,Neutral
-5576.0,-14164.0,9651.0,-19.732656,-19.385977,-6.934922,Neutral
-5019.0,-8674.0,7930.0,-19.187944,-18.993185,-7.488966,Neutral
-5152.0,-1047.0,5627.0,-18.440907,-18.490082,-7.658658,Neutral
-5066.0,2446.0,4898.0,-17.888905,-17.797522,-7.687521,Neutral
-4199.0,6470.0,4147.0,-17.230837,-17.529976,-7.491185,Neutral
-4134.0,6617.0,3265.0,-16.976355,-17.373064,-6.846591,Neutral
-3800.0,4138.0,1661.0,-17.076403,-17.157562,-6.006942,Neutral
-5019.0,12.0,1179.0,-17.28636,-16.754023,-4.419433,Neutral
-3190.0,-1491.0,3064.0,-17.656883,-16.836573,-3.972089,Neutral
-1046.0,537.0,5658.0,-17.844603,-18.210226,-5.68627,Neutral
-4920.0,-6442.0,8315.0,-19.07275,-19.642258,-7.387424,Neutral
-9621.0,-15843.0,8741.0,-21.126307,-21.982399,-7.307434,Neutral
-6250.0,-21492.0,9310.0,-23.754875,-23.83897,-5.137316,Neutral
-4069.0,-19759.0,9122.0,-24.125086,-26.597414,-2.160203,Neutral
-2193.0,-9900.0,7438.0,-23.660313,-27.419048,-1.935422,Neutral
-1122.0,-2993.0,6348.0,-22.923912,-26.920473,-3.808181,Neutral
-326.0,2552.0,4762.0,-21.549644,-25.883074,-5.341035,Neutral
-494.0,5525.0,3544.0,-20.600653,-23.761995,-6.793011,Neutral
-1398.0,7617.0,3624.0,-20.333649,-21.585266,-7.51267,Neutral
-2598.0,8562.0,3989.0,-20.227932,-20.441204,-7.774004,Neutral
-3886.0,7003.0,4707.0,-20.355591,-19.490572,-7.407959,Neutral
-3954.0,3896.0,6532.0,-20.816637,-19.436117,-6.623245,Neutral
-2954.0,1120.0,7889.0,-21.235392,-20.062096,-5.535538,Neutral
-1888.0,-4821.0,10111.0,-21.668102,-20.575346,-5.200686,Neutral
-3777.0,-11376.0,11906.0,-22.14492,-21.003979,-5.730978,Neutral
-8640.0,-21772.0,12522.0,-24.128458,-21.03825,-6.615119,Neutral
-12383.0,-24298.0,12083.0,-25.390654,-20.939327,-7.418969,Neutral
-10511.0,-17988.0,11851.0,-26.185394,-21.127499,-7.927881,Neutral
-6486.0,-10725.0,10631.0,-25.783516,-21.827225,-8.562543,Neutral
-5966.0,-3229.0,7858.0,-24.003521,-21.767614,-8.385707,Neutral
-6273.0,617.0,7173.0,-22.806765,-20.37105,-7.555007,Neutral
-5310.0,4884.0,6584.0,-21.514534,-19.317173,-7.082096,Neutral
-4152.0,6182.0,6051.0,-20.935457,-18.267628,-6.429751,Neutral
-2598.0,6496.0,5034.0,-20.213724,-17.75267,-5.749298,Neutral
-2888.0,5360.0,4139.0,-19.863152,-16.64938,-4.716434,Neutral
-4528.0,3894.0,4160.0,-19.824289,-15.687537,-4.489913,Neutral
-5021.0,3794.0,4784.0,-20.062775,-14.521679,-5.551199,Neutral
-6428.0,-1815.0,6380.0,-20.845865,-14.223748,-6.931593,Neutral
-8104.0,-7496.0,7612.0,-22.16287,-14.405504,-8.338457,Neutral
-10674.0,-13201.0,9605.0,-24.644825,-14.930281,-8.43819,Neutral
-8613.0,-13758.0,9961.0,-25.307581,-16.032085,-7.067482,Neutral
-5651.0,-7082.0,10727.0,-24.127584,-16.500422,-5.762407,Neutral
-4121.0,-4491.0,11112.0,-23.084448,-15.87117,-5.652412,Neutral
-7431.0,-6819.0,11508.0,-23.299576,-14.775014,-6.422816,Neutral
-9508.0,-10427.0,11300.0,-24.870911,-13.411884,-6.921049,Neutral
-7736.0,-13245.0,10337.0,-27.277466,-13.33218,-6.391155,Neutral
-6200.0,-10025.0,8875.0,-27.774,-13.865058,-5.463432,Neutral
-5285.0,-1546.0,6108.0,-27.207731,-13.961899,-5.571323,Neutral
-4941.0,3103.0,4773.0,-26.484411,-13.627411,-6.263342,Neutral
-5377.0,7429.0,4360.0,-25.456087,-13.472347,-6.476835,Neutral
-5350.0,8045.0,4635.0,-25.008102,-13.905651,-6.190905,Neutral
-5828.0,4868.0,4588.0,-25.011145,-14.824562,-5.625997,Neutral
-6412.0,-830.0,4764.0,-25.407185,-16.850094,-4.401059,Neutral
-6114.0,-5299.0,6870.0,-25.930927,-18.289015,-3.881401,Neutral
-8015.0,-8373.0,9134.0,-25.858322,-20.586308,-4.541875,Neutral
-9482.0,-13802.0,11326.0,-26.59934,-22.19607,-4.981039,Neutral
-5286.0,-16846.0,10906.0,-26.982599,-25.2614,-4.01606,Neutral
-8147.0,-16740.0,8865.0,-25.849987,-26.78524,-2.711713,Neutral
-10898.0,-14600.0,8312.0,-25.344601,-26.860735,-2.789489,Neutral
-9642.0,-10421.0,8538.0,-25.859852,-26.668201,-4.293311,Neutral
-5992.0,-9317.0,7481.0,-26.026886,-27.233791,-5.803327,Neutral
-4979.0,-7136.0,4870.0,-25.512825,-27.303913,-5.304095,Neutral
-5480.0,-3746.0,4022.0,-24.994703,-26.024136,-4.430377,Neutral
-4655.0,2615.0,3800.0,-24.083582,-24.719915,-4.784115,Neutral
-4186.0,6098.0,3687.0,-23.310017,-22.827738,-6.343728,Neutral
-3490.0,9779.0,4179.0,-22.058395,-21.564489,-7.397972,Neutral
-3432.0,11557.0,4740.0,-21.319805,-19.586899,-8.484612,Neutral
-3547.0,10526.0,5204.0,-20.56461,-18.30085,-8.729267,Neutral
-3783.0,7942.0,6142.0,-20.51333,-16.623278,-8.389513,Neutral
-4236.0,456.0,9263.0,-21.271334,-15.890274,-8.153083,Neutral
-6296.0,-7151.0,12292.0,-22.504168,-15.571902,-8.507097,Neutral
-9376.0,-20549.0,16219.0,-25.561134,-15.968989,-9.231119,Neutral
-10224.0,-26001.0,16796.0,-26.90444,-17.161659,-9.375934,Neutral
-9880.0,-19486.0,15695.0,-26.720667,-17.873367,-9.15755,Neutral
-9267.0,-12379.0,13456.0,-25.862185,-17.990946,-9.696252,Neutral
-7660.0,-4414.0,9734.0,-23.985718,-17.65728,-9.979734,Neutral
-7414.0,-661.0,7894.0,-22.547808,-17.036221,-9.60817,Neutral
-6684.0,3478.0,5719.0,-20.464867,-16.550932,-9.079314,Neutral
-6581.0,5431.0,5353.0,-19.223658,-15.819277,-8.277967,Neutral
-6011.0,6323.0,5436.0,-18.289682,-15.392762,-7.828455,Neutral
-7078.0,4140.0,5081.0,-18.421721,-14.838016,-6.565098,Neutral
-9213.0,-503.0,4493.0,-18.584017,-14.150161,-4.767262,Neutral
-8932.0,-2864.0,4659.0,-18.168604,-13.216524,-2.328052,Neutral
-7304.0,-1560.0,6885.0,-17.420231,-13.330079,-2.140781,Neutral
-5478.0,-2270.0,7139.0,-17.385294,-14.657254,-4.072754,Neutral
-6399.0,-6852.0,7460.0,-18.00284,-15.625266,-5.292507,Neutral
-8062.0,-11048.0,8272.0,-18.663343,-16.734129,-5.710142,Neutral
-8433.0,-15169.0,10779.0,-20.301529,-17.712851,-5.457423,Neutral
-5778.0,-13797.0,11041.0,-21.40452,-20.388876,-5.563604,Neutral
-3633.0,-7546.0,9565.0,-21.860182,-22.343107,-5.974874,Neutral
-2680.0,-2399.0,8488.0,-21.585476,-24.024483,-6.803359,Neutral
-1812.0,3010.0,7459.0,-20.971996,-24.443573,-7.329449,Neutral
-1264.0,5366.0,7307.0,-20.667166,-24.816183,-7.948768,Neutral
-905.0,7266.0,7692.0,-20.583895,-25.085573,-8.215497,Neutral
-658.0,7438.0,8364.0,-20.884718,-25.623692,-8.315171,Neutral
-2727.0,2091.0,9716.0,-21.791603,-26.051991,-8.099453,Neutral
-2143.0,-1358.0,11484.0,-22.630375,-26.79854,-7.360893,Neutral
-272.0,-4644.0,14756.0,-23.75024,-27.486973,-7.368212,Neutral
