x,z,yaw,pitch,roll,action
-13389.0,-1063.0,-57.508312,-40.664322,-77.113831,Shoot_Backward
-11788.0,-3986.0,-60.132381,-38.500923,-68.933693,Shoot_Backward
-13122.0,-7680.0,-59.173141,-33.723221,-58.201061,Shoot_Backward
-8296.0,-6782.0,-54.509689,-29.699379,-54.342167,Shoot_Backward
-7464.0,-4425.0,-51.930786,-23.599052,-52.970337,Shoot_Backward
-4513.0,-883.0,-51.074585,-20.106606,-51.452888,Shoot_Backward
-3367.0,-2875.0,-50.470146,-16.38895,-44.37867,Neutral
-3266.0,-5155.0,-47.932552,-14.613792,-38.700256,Neutral
-941.0,-5549.0,-45.835648,-12.802234,-33.787773,Neutral
4539.0,-4614.0,-41.436825,-12.255709,-32.169113,Neutral
5969.0,3700.0,-44.631573,-12.269518,-28.227081,Neutral
564.0,3918.0,-47.613987,-12.331744,-30.603491,Neutral
-3264.0,4195.0,-47.726559,-13.733344,-35.449944,Neutral
-8401.0,3985.0,-44.095165,-14.717039,-42.514389,Neutral
-16516.0,1632.0,-40.536488,-16.916067,-58.594685,Shoot_Forward
-27282.0,-7870.0,-34.538654,-19.561943,-69.602692,Shoot_Forward
-25484.0,-14463.0,-28.004368,-26.397255,-83.734833,Shoot_Forward
-23913.0,-16811.0,-2.838582,-147.289108,-93.102982,Shoot_Forward
-21609.0,-8369.0,11.311666,-137.06871,-110.223785,Shoot_Forward
-7541.0,14053.0,4.924036,-132.154221,-120.819756,Shoot_Forward
-8339.0,17175.0,-11.448457,-130.922745,-123.602341,Shoot_Forward
-18739.0,8387.0,-26.770643,-132.108582,-114.646057,Shoot_Backward
-14459.0,4162.0,-27.424522,-135.726456,-102.285309,Shoot_Backward
-6652.0,3745.0,-23.899237,-138.993958,-99.361519,Shoot_Backward
-4572.0,5725.0,-23.512632,-144.018951,-98.273911,Shoot_Backward
-4342.0,7474.0,-29.709106,-146.636871,-96.921036,Shoot_Backward
-4620.0,7278.0,-37.201153,-149.331528,-90.727226,Shoot_Backward
-8602.0,4157.0,-48.634289,-29.483517,-83.66185,Shoot_Backward
-8628.0,-922.0,-52.494392,-27.69116,-70.356483,Shoot_Backward
-4611.0,-2354.0,-52.83223,-25.598131,-62.636993,Shoot_Backward
-1947.0,-2772.0,-52.396172,-22.165518,-55.43298,Shoot_Backward
-46.0,-834.0,-52.088184,-20.620064,-51.585529,Neutral
1925.0,-1943.0,-51.691555,-18.938824,-44.925713,Neutral
5264.0,-5088.0,-50.562225,-18.10939,-40.067165,Neutral
5242.0,-5675.0,-50.262413,-16.769409,-33.295807,Neutral
