x,z,yaw,pitch,roll,action
-23065.0,2650.0,-95.844276,-36.315292,12.412431,Crouch_Backward
-22725.0,1632.0,-88.238396,-37.804493,6.333625,Crouch_Backward
-22652.0,2522.0,-75.722626,-38.127884,1.721899,Crouch_Backward
-22807.0,3675.0,-68.032059,-37.442928,-6.571008,Crouch_Backward
-23076.0,5897.0,-57.318657,-36.267673,-11.706696,Crouch_Backward
-19335.0,7038.0,-50.734592,-34.226913,-17.423107,Crouch_Backward
-13533.0,8433.0,-42.117706,-32.908508,-19.582438,Crouch_Backward
-27636.0,-10830.0,-161.700378,-18.259975,-12.000627,Jump_Forward
-31812.0,-8051.0,-154.247452,-13.398432,-19.936718,Jump_Forward
20754.0,7545.0,-140.026093,-5.943618,-29.25563,Jump_Forward
4474.0,19924.0,-130.803284,4.283299,-38.183304,Jump_Forward
-193.0,19866.0,-118.317642,5.84977,-37.671505,Jump_Forward
-1317.0,18665.0,-112.18132,0.628951,-30.59516,Jump_Forward
-8209.0,16947.0,-105.234665,-3.046973,-25.633291,Jump_Forward
-20449.0,10789.0,-101.136925,-2.73619,-23.898548,Jump_Forward
32492.0,6392.0,-95.165932,0.96667,-25.699638,Jump_Forward
31086.0,6738.0,-92.595444,5.893553,-28.397751,Jump_Forward
31045.0,9754.0,-91.917732,6.040727,-29.207865,Jump_Forward
32292.0,15066.0,-92.225189,1.66772,-28.228981,Jump_Forward
-31932.0,14563.0,-92.224808,-2.921621,-26.185427,Jump_Forward
-24577.0,9888.0,-91.352463,-10.544505,-24.002314,Jump_Forward
-26590.0,5269.0,-89.3442,-12.57892,-24.172867,Jump_Forward
-31170.0,1541.0,-89.29586,-5.595072,-26.650677,Jump_Forward
-22536.0,-238.0,-92.570168,0.770629,-27.730011,Jump_Backward
-13864.0,941.0,-95.337845,4.251198,-25.601423,Jump_Backward
-3363.0,5669.0,-99.269585,4.477956,-22.127235,Jump_Backward
-1849.0,6817.0,-102.059975,4.53623,-17.339977,Jump_Backward
262.0,10209.0,-107.508118,4.774011,-15.061007,Jump_Backward
1612.0,11995.0,-112.972191,4.449704,-10.604667,Jump_Backward
5658.0,6302.0,-124.885223,2.648344,-6.939577,Jump_Backward
710.0,3744.0,-133.180801,-0.415386,-2.52913,Jump_Backward
575.0,2732.0,-145.431839,-1.377786,-0.215377,Jump_Backward
2129.0,3507.0,-153.508911,-2.880935,2.036312,Jump_Backward
22050.0,-2607.0,-158.770538,-4.439176,-15.980066,Jump_Forward
17825.0,5915.0,-148.448013,-2.014089,-20.4512,Jump_Forward
6749.0,14371.0,-140.94017,2.438145,-28.61241,Jump_Forward
1001.0,18833.0,-129.676788,5.312751,-31.329323,Jump_Forward
-2360.0,18478.0,-122.612465,6.230937,-28.680965,Jump_Forward
-3389.0,16780.0,-113.756775,5.060103,-23.75556,Jump_Forward
-4298.0,13479.0,-108.860397,2.633163,-15.000137,Jump_Forward
-6763.0,9504.0,-103.840317,1.683063,-11.750188,Jump_Forward
-15074.0,3940.0,-103.208908,1.562094,-12.047109,Jump_Forward
32159.0,-2805.0,-103.572083,2.748919,-13.348697,Jump_Forward
31704.0,523.0,-102.726372,3.726216,-15.326941,Jump_Forward
-24736.0,8954.0,-100.501846,1.651438,-17.026354,Jump_Forward
