x,z,yaw,pitch,roll,action
668.0,1781.0,9.900355,-0.149033,3.74169,Neutral
4617.0,1328.0,10.127487,0.086766,1.348489,Neutral
5916.0,-1829.0,8.522619,0.552171,0.266614,Neutral
7472.0,-2224.0,7.170605,1.305925,0.076254,Neutral
10740.0,-2550.0,6.23021,1.739045,0.543725,Neutral
8483.0,-3313.0,6.769643,2.653888,0.277717,Neutral
3148.0,-3852.0,9.26434,3.701129,-1.340395,Neutral
-1594.0,-3630.0,11.138906,5.563007,-4.283621,Neutral
-7785.0,-2755.0,12.523086,6.615915,-5.380715,Neutral
-9751.0,-1142.0,12.309112,7.003081,-5.027982,Neutral
-11558.0,1351.0,11.068585,6.295459,-3.336909,Neutral
-10564.0,3123.0,10.407444,4.369279,0.536359,Neutral
-9649.0,4432.0,10.294051,2.868562,2.723874,Neutral
-8360.0,4949.0,10.859118,1.072656,4.73454,Neutral
-3500.0,5698.0,12.065791,0.32286,5.731527,Neutral
1592.0,5203.0,12.670131,-0.430052,6.710481,Neutral
6431.0,3596.0,12.815795,-0.437611,7.085048,Neutral
8210.0,1546.0,12.169851,0.487343,7.303815,Neutral
10759.0,536.0,10.332035,1.288294,6.884445,Neutral
9323.0,-275.0,8.729471,2.21929,5.722821,Neutral
4850.0,-1117.0,6.611283,2.480789,5.080154,Neutral
450.0,-990.0,6.183787,2.559008,4.365549,Neutral
-3982.0,-36.0,6.425231,2.444932,3.688468,Neutral
-4835.0,338.0,6.5566,1.643371,2.405524,Neutral
-2635.0,555.0,6.7292,0.808393,1.903189,Neutral
2009.0,-711.0,7.286158,-0.796914,1.761054,Neutral
16186.0,-863.0,10.300203,-1.904134,1.070959,Neutral
31289.0,-2886.0,14.28554,-3.014261,-2.769792,Neutral
-32019.0,-5955.0,23.295568,-2.623751,-6.242879,Jump_Forward
28873.0,-2410.0,29.784452,0.716487,-13.288413,Jump_Forward
19172.0,8852.0,36.57074,3.057537,-17.846632,Jump_Forward
10110.0,12941.0,38.331268,3.406852,-19.245331,Jump_Forward
-856.0,13560.0,39.322876,2.030127,-17.382818,Jump_Forward
-8286.0,13419.0,40.919567,-0.417374,-19.134748,Jump_Forward
-6640.0,14726.0,43.074093,-1.201426,-23.471901,Jump_Forward
-8999.0,12808.0,43.480949,-1.792105,-31.18491,Jump_Forward
-14914.0,5423.0,40.42667,-1.762115,-35.684589,Jump_Forward
-20682.0,3500.0,34.649105,-1.963798,-43.454617,Jump_Forward
-32027.0,-2560.0,22.470535,-2.588769,-49.360706,Jump_Forward
-31192.0,-2645.0,16.274029,-5.517528,-56.151848,Jump_Forward
-29965.0,-401.0,8.702084,-8.871046,-57.02179,Jump_Forward
-18069.0,4263.0,2.529431,-15.014517,-57.798374,Jump_Forward
-15079.0,18192.0,-1.197484,-18.964149,-61.341499,Jump_Forward
-13748.0,22991.0,3.224903,-23.404045,-62.008499,Jump_Forward
-7867.0,18702.0,14.591226,-26.245346,-54.784985,Jump_Backward
-4369.0,11824.0,21.159019,-28.289301,-38.581707,Jump_Backward
-7325.0,-362.0,27.357286,-26.142523,-29.080608,Jump_Backward
-10121.0,-6506.0,30.855038,-19.839067,-18.275927,Jump_Backward
-4259.0,-4839.0,35.289368,-15.596725,-12.855718,Jump_Backward
787.0,568.0,37.361523,-12.139281,-8.747611,Jump_Backward
6598.0,2653.0,39.651264,-10.752956,-5.590917,Neutral
5173.0,2117.0,41.145386,-8.243812,0.018155,Neutral
10910.0,5093.0,42.037121,-6.978714,2.441954,Neutral
13893.0,8150.0,40.872776,-7.566092,4.980297,Neutral
28442.0,14795.0,36.917824,-8.749618,6.522001,Neutral
-29829.0,16056.0,34.489639,-10.340201,8.74603,Neutral
-29809.0,11226.0,32.389851,-10.41184,9.21762,Neutral
-30232.0,4021.0,32.377678,-8.909918,7.804777,Neutral
-30885.0,-1659.0,34.780895,-6.604143,6.060462,Neutral
-32384.0,-762.0,36.914276,-1.346628,3.691177,Neutral
28715.0,3347.0,39.57513,1.454993,2.950343,Neutral
20063.0,5968.0,41.184422,4.286191,2.803258,Neutral
6908.0,7892.0,43.281891,5.266489,2.738193,Neutral
170.0,8228.0,44.330345,5.175782,3.18125,Neutral
-8112.0,8864.0,45.506794,4.076487,2.994665,Neutral
-8599.0,9105.0,46.020443,1.244699,0.377878,Neutral
-10885.0,8465.0,45.996193,-0.840587,-2.903836,Neutral
-14828.0,3149.0,45.166702,-2.894308,-9.271803,Jump_Forward
-23422.0,-3324.0,42.8866,-3.400408,-14.407248,Jump_Forward
-26487.0,-4221.0,40.412334,-3.927376,-24.079264,Jump_Forward
-18570.0,-1569.0,33.118641,-4.576291,-31.470057,Jump_Forward
-12557.0,-1952.0,26.039539,-5.675923,-43.08836,Jump_Forward
-11877.0,7017.0,17.492706,-5.372534,-52.117973,Jump_Forward
-2370.0,25242.0,18.036318,-6.59354,-62.463367,Jump_Forward
-1146.0,24679.0,23.689074,-10.399966,-59.875141,Jump_Backward
189.0,22026.0,26.850065,-16.531933,-46.855373,Jump_Backward
-2326.0,13231.0,30.047747,-16.321558,-41.602291,Jump_Backward
-9751.0,1876.0,32.359531,-11.851927,-40.973183,Jump_Backward
-13556.0,-5478.0,38.015312,-8.145725,-40.110233,Jump_Backward
-16067.0,-8415.0,41.714199,-3.737985,-33.263168,Jump_Backward
