Type,Time,x,y,z,Action
Accel,4.274056,1682.000000,-4197.000000,8547.000000,Neutral
Gyro,4.274056,-6.221179,-16.345547,-15.987666,Neutral
Accel,4.29043,1622.000000,-3501.000000,7063.000000,Neutral
Gyro,4.29043,-6.654149,-16.198812,-15.961130,Neutral
Accel,4.338674,-1197.000000,-460.000000,6182.000000,Neutral
Gyro,4.338674,-6.815565,-16.525356,-15.660455,Neutral
Accel,4.338674,-2833.000000,3326.000000,6785.000000,Neutral
Gyro,4.338674,-6.725881,-17.033062,-14.849005,Neutral
Accel,4.371627,-4266.000000,7768.000000,8654.000000,Neutral
Gyro,4.371627,-6.551934,-17.701294,-14.205974,Neutral
Accel,4.391837,-3611.000000,8807.000000,9729.000000,Neutral
Gyro,4.391837,-6.484274,-19.284086,-12.503034,Neutral
Accel,4.425143,-4443.000000,5495.000000,10191.000000,Neutral
Gyro,4.425143,-6.074621,-20.489594,-10.531807,Neutral
Accel,4.441709,-4945.000000,2526.000000,9589.000000,Neutral
Gyro,4.441709,-5.647403,-22.120907,-7.012193,Neutral
Accel,4.475822,-4351.000000,-7.000000,8727.000000,Neutral
Gyro,4.475822,-5.680160,-23.217680,-5.659956,Neutral
Accel,4.49186,-2634.000000,-1214.000000,7416.000000,Neutral
Gyro,4.49186,-6.014434,-24.783791,-5.745719,Neutral
Accel,4.54409,840.000000,-226.000000,7388.000000,Neutral
Gyro,4.54409,-5.813491,-25.351812,-6.490042,Neutral
Accel,4.54409,3142.000000,-2086.000000,8300.000000,Neutral
Gyro,4.54409,-5.654524,-25.475096,-8.136263,Neutral
Accel,4.56488,4872.000000,-9431.000000,8917.000000,Neutral
Gyro,4.56488,-6.883629,-25.428463,-8.648085,Neutral
Accel,4.587921,6353.000000,-14611.000000,8286.000000,Neutral
Gyro,4.587921,-8.470859,-25.527020,-8.036485,Neutral
Accel,4.621951,3838.000000,-19214.000000,6667.000000,Neutral
Gyro,4.621951,-10.194300,-24.931923,-7.227527,Neutral
Accel,4.638809,2731.000000,-17432.000000,6113.000000,Neutral
Gyro,4.638809,-11.118405,-22.933573,-8.053279,Neutral
Accel,4.671152,4148.000000,-7791.000000,6299.000000,Neutral
Gyro,4.671152,-11.959807,-22.051487,-10.756891,Neutral
Accel,4.687385,3709.000000,-1776.000000,5934.000000,Neutral
Gyro,4.687385,-11.697719,-21.347919,-15.166053,Neutral
Accel,4.72,1023.000000,1130.000000,4338.000000,Neutral
Gyro,4.72,-10.183560,-20.591593,-16.106157,Neutral
Accel,4.756339,-1912.000000,1990.000000,4293.000000,Neutral
Gyro,4.756339,-8.721155,-18.962809,-14.641417,Neutral
Accel,4.778969,-4810.000000,3463.000000,7122.000000,Neutral
Gyro,4.778969,-6.371094,-17.956860,-13.559094,Neutral
Accel,4.786922,-5548.000000,3629.000000,9648.000000,Neutral
Gyro,4.798445,-4.659778,-17.209560,-13.643982,Neutral
Accel,4.81397,-4035.000000,5774.000000,12885.000000,Neutral
Gyro,4.81397,-1.131810,-17.025797,-14.518750,Neutral
Accel,4.847187,-1041.000000,7426.000000,14259.000000,Neutral
Gyro,4.847187,1.612430,-16.102917,-16.031034,Neutral
Accel,4.863496,-406.000000,-606.000000,15153.000000,Neutral
Gyro,4.863496,4.365869,-15.064738,-16.820478,Neutral
Accel,4.894837,-4594.000000,-2218.000000,13621.000000,Neutral
Gyro,4.894837,3.732130,-13.361655,-17.606138,Neutral
Accel,4.911315,-1035.000000,-1524.000000,12241.000000,Neutral
Gyro,4.927736,2.140125,-13.033421,-17.907290,Neutral
Accel,4.964403,-731.000000,-645.000000,11356.000000,Neutral
Gyro,4.964403,1.777241,-13.228136,-17.480774,Neutral
Accel,4.964403,-2176.000000,218.000000,9488.000000,Neutral
Gyro,4.964403,0.336558,-13.358364,-16.527966,Neutral
Accel,4.991951,-3139.000000,2333.000000,9287.000000,Neutral
Gyro,4.991951,-1.010946,-14.168736,-14.762001,Neutral
Accel,5.025905,-3892.000000,4047.000000,9961.000000,Neutral
Gyro,5.025905,-2.962092,-15.106744,-13.659469,Neutral
Accel,5.04221,-2211.000000,2952.000000,9346.000000,Neutral
Gyro,5.04221,-4.247673,-16.856691,-11.466279,Neutral
Accel,5.074993,-1522.000000,-1114.000000,7925.000000,Neutral
Gyro,5.074993,-5.605762,-17.862698,-9.336362,Neutral
Accel,5.091492,861.000000,-4140.000000,6346.000000,Neutral
Gyro,5.091492,-6.314852,-18.572130,-6.171935,Neutral
Accel,5.124125,4538.000000,-5495.000000,3565.000000,Neutral
Gyro,5.124125,-6.755221,-18.700239,-5.037375,Neutral
Accel,5.140112,14032.000000,-8890.000000,1708.000000,Neutral
Gyro,5.140112,-6.251239,-18.649666,-4.981150,Neutral
Accel,5.170841,31589.000000,-20731.000000,-2689.000000,Neutral
Gyro,5.170841,-4.422061,-18.513485,-5.252134,Neutral
Accel,5.194415,-28053.000000,-20291.000000,-4649.000000,Neutral
Gyro,5.194415,-2.989689,-16.729231,-7.051223,Neutral
Accel,5.225495,29721.000000,-3413.000000,-6108.000000,Neutral
Gyro,5.225495,-1.157206,-13.332595,-11.282065,Neutral
Accel,5.241067,23480.000000,12364.000000,-5454.000000,Neutral
Gyro,5.241067,-1.161542,-6.807771,-20.040627,Neutral
Accel,5.269397,-487.000000,11238.000000,-9978.000000,Neutral
Gyro,5.269397,-2.575002,-2.637870,-23.958092,Neutral
Accel,5.285247,-13162.000000,10978.000000,-6901.000000,Neutral
Gyro,5.29701,-4.025661,1.178316,-25.147182,Neutral
Accel,5.313566,-18246.000000,14946.000000,1218.000000,Neutral
Gyro,5.313566,-8.144361,-1.619858,-26.772659,Neutral
Accel,5.353985,-23167.000000,17407.000000,1863.000000,Shoot
Gyro,5.353985,-13.456189,-12.229341,-33.281120,Shoot
Accel,5.387869,-27243.000000,8811.000000,-1963.000000,Shoot
Gyro,5.387869,-23.917902,-19.706766,-38.376633,Shoot
Accel,5.387869,-24845.000000,2565.000000,83.000000,Shoot
Gyro,5.387869,-30.317020,-28.920057,-43.934906,Shoot
Accel,5.409299,-23639.000000,2152.000000,11293.000000,Shoot
Gyro,5.417198,-39.449432,-33.861408,-49.268681,Shoot
Accel,5.448105,-16505.000000,10213.000000,18390.000000,Shoot
Gyro,5.448105,-43.603874,-41.038734,-62.083069,Shoot
Accel,5.465907,-16364.000000,11408.000000,19306.000000,Neutral
Gyro,5.465907,-44.262199,-44.599236,-68.245110,Neutral
Accel,5.497398,-18497.000000,7150.000000,14382.000000,Neutral
Gyro,5.497398,-40.772568,-45.685474,-64.431755,Neutral
Accel,5.530759,-21577.000000,5500.000000,6364.000000,Neutral
Gyro,5.530759,-33.021755,-43.080925,-56.817337,Neutral
Accel,5.549598,-14670.000000,11667.000000,4044.000000,Neutral
Gyro,5.549598,-28.504412,-36.251099,-49.044479,Neutral
Accel,5.583567,-5791.000000,14184.000000,1641.000000,Neutral
Gyro,5.583567,-22.449284,-31.789169,-47.800461,Neutral
Accel,5.583567,-1450.000000,13645.000000,792.000000,Neutral
Gyro,5.604175,-19.313047,-25.742952,-44.434017,Neutral
Accel,5.611987,6791.000000,4800.000000,7.000000,Neutral
Gyro,5.623644,-14.988474,-22.439598,-38.617989,Neutral
Accel,5.641724,3943.000000,4344.000000,-2397.000000,Neutral
Gyro,5.641724,-12.600460,-17.364378,-28.865530,Neutral
Accel,5.674633,3983.000000,8324.000000,-6723.000000,Neutral
Gyro,5.674633,-11.114717,-13.928280,-25.461748,Neutral
Accel,5.690998,3023.000000,6076.000000,-7828.000000,Neutral
Gyro,5.690998,-11.445406,-9.945924,-22.919672,Neutral
Accel,5.723524,-1029.000000,-103.000000,-6986.000000,Neutral
Gyro,5.723524,-13.215367,-8.156578,-20.521074,Neutral
Accel,5.739851,-3463.000000,-3377.000000,-5555.000000,Neutral
Gyro,5.739851,-14.555225,-7.364814,-15.891332,Neutral
Accel,5.772693,-3717.000000,-3609.000000,-1016.000000,Neutral
Gyro,5.772693,-15.898059,-8.113441,-12.710054,Neutral
Accel,5.805307,-948.000000,-2755.000000,1703.000000,Neutral
Gyro,5.805307,-16.485287,-10.214951,-8.347939,Neutral
Accel,5.823981,-2246.000000,-7547.000000,3940.000000,Neutral
Gyro,5.823981,-16.558172,-11.861003,-5.599964,Neutral
Accel,5.846584,1307.000000,-11354.000000,3147.000000,Neutral
Gyro,5.846584,-16.415987,-14.130992,-1.763943,Neutral
Accel,5.863391,647.000000,-8667.000000,2476.000000,Neutral
Gyro,5.863391,-15.768320,-15.724258,-0.895881,Neutral
Accel,5.896339,-1237.000000,-5487.000000,2158.000000,Neutral
Gyro,5.896339,-14.850446,-16.848499,-2.924710,Neutral
Accel,5.910902,-349.000000,-4869.000000,2180.000000,Neutral
Gyro,5.927411,-13.395437,-17.147030,-4.831316,Neutral
Accel,5.943594,156.000000,-6822.000000,2756.000000,Neutral
Gyro,5.943594,-13.165627,-18.175257,-6.157732,Neutral
Accel,5.976324,-39.000000,-8381.000000,3476.000000,Neutral
Gyro,5.976324,-13.731123,-19.128450,-6.211521,Neutral
Accel,6.008645,-183.000000,-7444.000000,5030.000000,Neutral
Gyro,6.008645,-14.457351,-20.445244,-6.598320,Neutral
Accel,6.008645,-263.000000,-5705.000000,6445.000000,Neutral
Gyro,6.023565,-15.730784,-21.223621,-7.466269,Neutral
Accel,6.052843,333.000000,-5135.000000,6854.000000,Neutral
Gyro,6.052843,-16.545576,-22.183893,-8.439638,Neutral
Accel,6.068762,-788.000000,-5234.000000,6891.000000,Neutral
Gyro,6.068762,-17.123848,-22.357149,-8.001980,Neutral
Accel,6.084968,-421.000000,-2672.000000,6719.000000,Neutral
Gyro,6.101552,-17.047035,-21.904900,-6.775233,Neutral
Accel,6.117781,-776.000000,2057.000000,5743.000000,Neutral
Gyro,6.117781,-16.273869,-21.398930,-6.705975,Neutral
Accel,6.147533,-1940.000000,5514.000000,5894.000000,Neutral
Gyro,6.147533,-15.431633,-20.224367,-7.614207,Neutral
Accel,6.162962,-2828.000000,6589.000000,5756.000000,Neutral
Gyro,6.162962,-14.108910,-19.324799,-8.359546,Neutral
Accel,6.215343,-3332.000000,3482.000000,5477.000000,Neutral
Gyro,6.215343,-13.284702,-18.099333,-8.211850,Neutral
Accel,6.215343,-2344.000000,609.000000,6662.000000,Neutral
Gyro,6.215343,-11.995957,-17.291210,-7.373239,Neutral
Accel,6.242874,-1361.000000,-830.000000,7161.000000,Neutral
Gyro,6.242874,-10.892395,-16.027441,-6.746015,Neutral
Accel,6.275407,-1245.000000,-6813.000000,8194.000000,Neutral
Gyro,6.275407,-10.013820,-15.239964,-6.892241,Neutral
Accel,6.292636,-5609.000000,-12059.000000,8088.000000,Neutral
Gyro,6.292636,-10.541961,-14.280300,-6.947031,Neutral
Accel,6.325271,-5167.000000,-13399.000000,8286.000000,Neutral
Gyro,6.325271,-11.583142,-13.989557,-6.671389,Neutral
Accel,6.347625,-4954.000000,-12068.000000,7511.000000,Neutral
Gyro,6.347625,-11.653872,-14.121575,-6.393034,Neutral
Accel,6.362966,-3556.000000,-7115.000000,5086.000000,Neutral
Gyro,6.362966,-11.628118,-14.224434,-6.487154,Neutral
Accel,6.416144,-4056.000000,-1066.000000,4513.000000,Neutral
Gyro,6.416144,-11.355412,-14.297414,-7.280190,Neutral
Accel,6.416144,-5223.000000,4822.000000,4985.000000,Neutral
Gyro,6.416144,-11.052794,-14.321076,-8.186230,Neutral
Accel,6.443797,-5753.000000,4195.000000,4944.000000,Neutral
Gyro,6.443797,-11.477602,-14.712838,-8.460379,Neutral
Accel,6.475943,-4830.000000,607.000000,4200.000000,Neutral
Gyro,6.475943,-12.486839,-15.098792,-7.189228,Neutral
Accel,6.494745,-4615.000000,-333.000000,3903.000000,Neutral
Gyro,6.494745,-12.744705,-15.535519,-4.500211,Neutral
Accel,6.512576,-3858.000000,789.000000,4696.000000,Neutral
Gyro,6.529199,-12.883817,-15.837186,-3.868943,Neutral
Accel,6.54542,-2724.000000,-4.000000,4515.000000,Neutral
Gyro,6.54542,-12.973477,-16.693537,-5.088916,Neutral
Accel,6.561817,-2408.000000,-2974.000000,4680.000000,Neutral
Gyro,6.578102,-13.055128,-17.263258,-6.272682,Neutral
Accel,6.594796,-1971.000000,-4427.000000,5821.000000,Neutral
Gyro,6.594796,-13.188985,-18.035158,-8.066677,Neutral
Accel,6.630426,-3413.000000,-9247.000000,6814.000000,Neutral
Gyro,6.630426,-13.783188,-18.610783,-8.885172,Neutral
Accel,6.645456,-2268.000000,-11893.000000,7378.000000,Neutral
Gyro,6.645456,-14.426555,-19.807545,-8.569655,Neutral
Accel,6.673851,-2844.000000,-14765.000000,7161.000000,Neutral
Gyro,6.673851,-15.190954,-20.693596,-7.544697,Neutral
Accel,6.691893,-1536.000000,-13260.000000,6195.000000,Neutral
Gyro,6.691893,-15.864942,-21.351374,-6.651256,Neutral
Accel,6.724784,-974.000000,-5697.000000,3827.000000,Neutral
Gyro,6.724784,-16.362261,-21.382784,-7.202497,Neutral
Accel,6.740987,-1722.000000,834.000000,3072.000000,Neutral
Gyro,6.740987,-16.134947,-20.492390,-9.330331,Neutral
Accel,6.773987,-2243.000000,8273.000000,2841.000000,Neutral
Gyro,6.773987,-15.334225,-19.521286,-10.967433,Neutral
Accel,6.789865,-2299.000000,11953.000000,3155.000000,Neutral
Gyro,6.789865,-14.794888,-18.118553,-12.603665,Neutral
Accel,6.842799,-3053.000000,11549.000000,4398.000000,Neutral
Gyro,6.842799,-14.111030,-17.241886,-12.644963,Neutral
Accel,6.842799,-3667.000000,7937.000000,5027.000000,Neutral
Gyro,6.842799,-13.791013,-15.866867,-10.951785,Neutral
Accel,6.877968,-2090.000000,2258.000000,5959.000000,Neutral
Gyro,6.877968,-12.998405,-15.062400,-9.366583,Neutral
Accel,6.891178,920.000000,2289.000000,7422.000000,Neutral
Gyro,6.891178,-11.921121,-14.293402,-8.520068,Neutral
Accel,6.921371,-4084.000000,-7013.000000,8051.000000,Neutral
Gyro,6.921371,-10.807283,-13.893063,-9.711741,Neutral
Accel,6.936193,-8545.000000,-12781.000000,7733.000000,Neutral
Gyro,6.94983,-12.140249,-13.257464,-12.357931,Neutral
Accel,6.962829,-6807.000000,-13386.000000,9077.000000,Neutral
Gyro,6.962829,-13.201099,-13.500575,-13.375999,Neutral
Accel,6.995641,-4060.000000,-8607.000000,9743.000000,Neutral
Gyro,6.995641,-11.728808,-14.597506,-13.318274,Neutral
Accel,7.019406,-729.000000,-4172.000000,9821.000000,Neutral
Gyro,7.019406,-9.233724,-14.847754,-13.092513,Neutral
Accel,7.040983,-930.000000,-1656.000000,9685.000000,Neutral
Gyro,7.040983,-8.505607,-14.484856,-13.420844,Neutral
Accel,7.061527,388.000000,-2702.000000,9756.000000,Neutral
Gyro,7.078345,-8.327048,-14.271704,-14.060018,Neutral
Accel,7.094266,727.000000,-4332.000000,10152.000000,Neutral
Gyro,7.094266,-8.313461,-14.505514,-14.143045,Neutral
Accel,7.109402,2037.000000,-3535.000000,12237.000000,Neutral
Gyro,7.122539,-8.807264,-14.843850,-13.788050,Neutral
Accel,7.137148,2155.000000,-4338.000000,12617.000000,Neutral
Gyro,7.137148,-9.314040,-15.527501,-13.007527,Neutral
Accel,7.16644,1773.000000,-4255.000000,12304.000000,Neutral
Gyro,7.16644,-10.252098,-15.947757,-11.900877,Neutral
Accel,7.195169,580.000000,-4113.000000,11376.000000,Neutral
Gyro,7.195169,-10.895066,-16.383404,-9.596704,Neutral
Accel,7.211853,-1299.000000,-1553.000000,10383.000000,Neutral
Gyro,7.228397,-11.763632,-16.539305,-8.172345,Neutral
Accel,7.257175,-2257.000000,66.000000,9532.000000,Neutral
Gyro,7.257175,-12.331979,-16.759901,-6.723801,Neutral
Accel,7.274973,-3853.000000,622.000000,7856.000000,Neutral
Gyro,7.274973,-13.172089,-16.968292,-5.912494,Neutral
Accel,7.282687,-4551.000000,-20.000000,7177.000000,Neutral
Gyro,7.294458,-13.928197,-17.184399,-4.403501,Neutral
Accel,7.312071,-5385.000000,-2288.000000,5792.000000,Neutral
Gyro,7.335418,-15.111854,-17.206860,-3.161327,Neutral
Accel,7.335418,-5462.000000,-6759.000000,4765.000000,Neutral
Gyro,7.347431,-15.331438,-17.168570,-0.886092,Neutral
Accel,7.364004,-3022.000000,-6077.000000,4888.000000,Neutral
Gyro,7.379513,-14.861452,-17.212837,0.313200,Neutral
Accel,7.395912,-4345.000000,-5048.000000,5785.000000,Neutral
Gyro,7.395912,-14.440175,-17.564890,-0.319867,Neutral
Accel,7.412222,-4464.000000,-7724.000000,5355.000000,Neutral
Gyro,7.429307,-14.618479,-17.819973,-1.468400,Neutral
Accel,7.457297,-5284.000000,-12621.000000,4016.000000,Neutral
Gyro,7.457297,-14.840113,-18.392313,-1.387587,Neutral
Accel,7.477191,-8607.000000,-18725.000000,3336.000000,Neutral
Gyro,7.477191,-15.340706,-18.617390,-0.186791,Neutral
Accel,7.485239,-8498.000000,-17438.000000,4403.000000,Neutral
Gyro,7.497283,-15.583141,-18.889267,0.658219,Neutral
Accel,7.513131,-5998.000000,-11737.000000,4679.000000,Neutral
Gyro,7.513131,-15.505924,-19.348913,-0.142124,Neutral
Accel,7.546303,-5050.000000,-9584.000000,4021.000000,Neutral
Gyro,7.546303,-15.390300,-19.868200,-1.911085,Neutral
Accel,7.562914,-5317.000000,-5189.000000,3751.000000,Neutral
Gyro,7.562914,-15.549326,-19.734333,-2.798777,Neutral
Accel,7.595305,-4820.000000,-2216.000000,3466.000000,Neutral
Gyro,7.595305,-15.751160,-19.162430,-3.799001,Neutral
Accel,7.611619,-5002.000000,1517.000000,2658.000000,Neutral
Gyro,7.627903,-16.034878,-18.666832,-4.157964,Neutral
Accel,7.644262,-5252.000000,3395.000000,2096.000000,Neutral
Gyro,7.644262,-16.026642,-17.519913,-4.396256,Neutral
Accel,7.680329,-5538.000000,4653.000000,2104.000000,Neutral
Gyro,7.680329,-15.561471,-16.667662,-4.549699,Neutral
Accel,7.695476,-5791.000000,4084.000000,2926.000000,Neutral
Gyro,7.695476,-15.161839,-15.603120,-4.787777,Neutral
Accel,7.724376,-4970.000000,2538.000000,4130.000000,Neutral
Gyro,7.724376,-14.237800,-15.154937,-4.832738,Neutral
Accel,7.741808,-3773.000000,-352.000000,4986.000000,Neutral
Gyro,7.741808,-13.080946,-14.818825,-4.939180,Neutral
Accel,7.774952,-404.000000,-2602.000000,6890.000000,Neutral
Gyro,7.774952,-11.179632,-14.700512,-5.263662,Neutral
Accel,7.791257,-21.000000,-4528.000000,8713.000000,Neutral
Gyro,7.791257,-10.230384,-14.328269,-6.509912,Neutral
Accel,7.823987,-1083.000000,-8961.000000,10779.000000,Neutral
Gyro,7.823987,-9.788514,-13.832184,-7.588523,Neutral
Accel,7.839979,-2748.000000,-12754.000000,10523.000000,Neutral
Gyro,7.839979,-9.682569,-13.411067,-8.456170,Neutral
Accel,7.893048,-3062.000000,-12755.000000,10310.000000,Neutral
Gyro,7.893048,-9.238127,-13.531581,-8.398314,Neutral
Accel,7.893048,-3536.000000,-10560.000000,10143.000000,Neutral
Gyro,7.893048,-8.985987,-14.288843,-9.037457,Neutral
Accel,7.914785,-4122.000000,-7309.000000,8465.000000,Neutral
Gyro,7.914785,-8.946285,-15.046640,-9.803811,Neutral
Accel,7.93701,-4069.000000,-4066.000000,6845.000000,Neutral
Gyro,7.93701,-8.884681,-16.439367,-10.269541,Neutral
Accel,7.971168,-5092.000000,2452.000000,5651.000000,Neutral
Gyro,7.971168,-8.518219,-17.247547,-10.281184,Neutral
Accel,7.988162,-5130.000000,6261.000000,5683.000000,Neutral
Gyro,7.988162,-8.135229,-18.159298,-10.495672,Neutral
Accel,8.020595,-4926.000000,8019.000000,5842.000000,Neutral
Gyro,8.020595,-7.566472,-18.763832,-10.488942,Neutral
Accel,8.036815,-4010.000000,5605.000000,5573.000000,Neutral
Gyro,8.036815,-7.429895,-19.901817,-9.616286,Neutral
Accel,8.069452,-3515.000000,1599.000000,5294.000000,Neutral
Gyro,8.069452,-7.565659,-20.751423,-8.797715,Neutral
Accel,8.105287,-4597.000000,991.000000,6265.000000,Neutral
Gyro,8.105287,-7.702085,-21.921965,-8.807906,Neutral
Accel,8.128818,-2829.000000,1902.000000,8740.000000,Neutral
Gyro,8.128818,-7.902849,-22.683666,-10.235838,Neutral
Accel,8.136807,-10.000000,-368.000000,10680.000000,Neutral
Gyro,8.136807,-7.670164,-24.084631,-12.619154,Neutral
Accel,8.168356,4913.000000,-12218.000000,11678.000000,Neutral
Gyro,8.168356,-7.390864,-24.967787,-12.852589,Neutral
Accel,8.185237,12948.000000,-18518.000000,9566.000000,Neutral
Gyro,8.201599,-8.118629,-26.516380,-12.143661,Neutral
Accel,8.217931,25861.000000,-24400.000000,5384.000000,Neutral
Gyro,8.217931,-9.092057,-27.505302,-11.987478,Neutral
Accel,8.235455,29990.000000,-24016.000000,75.000000,Neutral
Gyro,8.248664,-9.098171,-26.846228,-13.207031,Neutral
Accel,8.266027,27063.000000,-12166.000000,-3882.000000,Neutral
Gyro,8.266027,-8.272746,-24.999144,-15.489512,Neutral
Accel,8.316872,24523.000000,637.000000,-2745.000000,Neutral
Gyro,8.316872,-6.750961,-20.891037,-20.762920,Neutral
Accel,8.316872,19038.000000,16176.000000,1615.000000,Neutral
Gyro,8.316872,-3.870721,-18.381340,-24.189295,Neutral
Accel,8.344623,13439.000000,21415.000000,5147.000000,Neutral
Gyro,8.344623,-2.964968,-16.364998,-28.075922,Neutral
Accel,8.377124,-821.000000,20043.000000,7985.000000,Neutral
Gyro,8.377124,-5.744793,-16.533791,-30.230232,Neutral
Accel,8.393728,-12362.000000,19037.000000,5956.000000,Neutral
Gyro,8.393728,-10.650042,-18.930525,-34.317924,Neutral
Accel,8.410152,-26721.000000,13280.000000,3224.000000,Neutral
Gyro,8.426385,-18.893717,-21.657560,-37.446064,Neutral
Accel,8.440352,-25283.000000,6716.000000,1890.000000,Neutral
Gyro,8.440352,-24.543430,-27.181713,-43.216278,Neutral
Accel,8.471929,-24248.000000,-2070.000000,3074.000000,Shoot
Gyro,8.471929,-32.088917,-31.333126,-48.342663,Shoot
Accel,8.49561,-22980.000000,2143.000000,9402.000000,Shoot
Gyro,8.49561,-35.131695,-36.685043,-56.310547,Shoot
Accel,8.521724,-20802.000000,9706.000000,18029.000000,Shoot
Gyro,8.521724,-36.538731,-38.818626,-60.688526,Shoot
Accel,8.541196,-16779.000000,9949.000000,19519.000000,Shoot
Gyro,8.541196,-35.192135,-40.594868,-61.894966,Shoot
Accel,8.562806,-14654.000000,7272.000000,15442.000000,Shoot
Gyro,8.562806,-30.386690,-40.626400,-58.550533,Shoot
Accel,8.596516,-14151.000000,8167.000000,10488.000000,Neutral
Gyro,8.596516,-26.738529,-38.403458,-50.606560,Neutral
Accel,8.622619,-11107.000000,12191.000000,6016.000000,Neutral
Gyro,8.622619,-21.486914,-35.648098,-46.163273,Neutral
Accel,8.639935,-7655.000000,13394.000000,3383.000000,Neutral
Gyro,8.639935,-18.669365,-30.196222,-41.994781,Neutral
Accel,8.673419,-2211.000000,10629.000000,1267.000000,Neutral
Gyro,8.673419,-16.080978,-26.617630,-39.394112,Neutral
Accel,8.689959,1346.000000,11249.000000,-83.000000,Neutral
Gyro,8.689959,-14.781336,-22.550106,-34.312317,Neutral
Accel,8.737819,9216.000000,9591.000000,513.000000,Neutral
Gyro,8.737819,-13.419120,-20.273027,-31.193502,Neutral
Accel,8.737819,6092.000000,2044.000000,-2706.000000,Neutral
Gyro,8.737819,-13.057371,-17.001118,-26.286242,Neutral
Accel,8.761724,3421.000000,-1139.000000,-4698.000000,Neutral
Gyro,8.770243,-13.784169,-14.838500,-22.263638,Neutral
Accel,8.783594,8057.000000,-1523.000000,-3258.000000,Neutral
Gyro,8.802089,-14.601952,-13.770285,-17.983801,Neutral
Accel,8.816739,8453.000000,-4926.000000,-2093.000000,Neutral
Gyro,8.816739,-15.003580,-14.622171,-15.714584,Neutral
Accel,8.833414,7478.000000,-7659.000000,-2104.000000,Neutral
Gyro,8.8496,-15.091011,-16.034292,-11.763990,Neutral
Accel,8.866019,5665.000000,-5288.000000,27.000000,Neutral
Gyro,8.882442,-14.916449,-16.576542,-9.884242,Neutral
Accel,8.8987,3165.000000,-6313.000000,1485.000000,Neutral
Gyro,8.8987,-14.820569,-17.283644,-9.184787,Neutral
Accel,8.914905,1817.000000,-12414.000000,1037.000000,Neutral
Gyro,8.914905,-15.399744,-18.133389,-8.791159,Neutral
Accel,8.951473,-820.000000,-14577.000000,1104.000000,Neutral
Gyro,8.951473,-15.930821,-19.844301,-7.542727,Neutral
Accel,8.974836,-5647.000000,-12952.000000,2807.000000,Neutral
Gyro,8.974836,-17.399551,-20.674620,-7.547153,Neutral
Accel,8.982965,-4703.000000,-8237.000000,4579.000000,Neutral
Gyro,8.996349,-18.153294,-21.803652,-8.820158,Neutral
Accel,9.013257,-2380.000000,-1867.000000,6626.000000,Neutral
Gyro,9.013257,-18.114290,-22.803490,-9.483051,Neutral
Accel,9.044313,-828.000000,-469.000000,6264.000000,Neutral
Gyro,9.044313,-17.708839,-23.967485,-8.885946,Neutral
Accel,9.06076,-1026.000000,2222.000000,5329.000000,Neutral
Gyro,9.07762,-17.061302,-24.213556,-7.657045,Neutral
Accel,9.093377,-1535.000000,4478.000000,5514.000000,Neutral
Gyro,9.093377,-16.696226,-23.758680,-6.567607,Neutral
Accel,9.12587,-2454.000000,6600.000000,5653.000000,Neutral
Gyro,9.12587,-16.338116,-23.306490,-6.711476,Neutral
Accel,9.161888,-1116.000000,7026.000000,5866.000000,Neutral
Gyro,9.161888,-16.277618,-22.820528,-7.177188,Neutral
Accel,9.161888,-571.000000,4620.000000,5993.000000,Neutral
Gyro,9.161888,-15.603889,-22.547306,-6.873858,Neutral
Accel,9.189622,-736.000000,3120.000000,7391.000000,Neutral
Gyro,9.189622,-15.028396,-21.639837,-5.630492,Neutral
Accel,9.220924,3326.000000,-1657.000000,9938.000000,Neutral
Gyro,9.220924,-14.556713,-20.933125,-5.133049,Neutral
Accel,9.235751,-1176.000000,-11347.000000,11463.000000,Neutral
Gyro,9.250618,-15.058895,-20.268536,-5.144918,Neutral
Accel,9.264137,-9498.000000,-21094.000000,10136.000000,Neutral
Gyro,9.264137,-18.856169,-19.829464,-5.701152,Neutral
Accel,9.297337,-8115.000000,-21560.000000,10285.000000,Neutral
Gyro,9.297337,-20.331850,-19.508394,-6.574337,Neutral
Accel,9.313807,-5576.000000,-14164.000000,9651.000000,Neutral
Gyro,9.313807,-19.732656,-19.385977,-6.934922,Neutral
Accel,9.362664,-5019.000000,-8674.000000,7930.000000,Neutral
Gyro,9.362664,-19.187944,-18.993185,-7.488966,Neutral
Accel,9.362664,-5152.000000,-1047.000000,5627.000000,Neutral
Gyro,9.362664,-18.440907,-18.490082,-7.658658,Neutral
Accel,9.390643,-5066.000000,2446.000000,4898.000000,Neutral
Gyro,9.390643,-17.888905,-17.797522,-7.687521,Neutral
Accel,9.424187,-4199.000000,6470.000000,4147.000000,Neutral
Gyro,9.424187,-17.230837,-17.529976,-7.491185,Neutral
Accel,9.440819,-4134.000000,6617.000000,3265.000000,Neutral
Gyro,9.440819,-16.976355,-17.373064,-6.846591,Neutral
Accel,9.473516,-3800.000000,4138.000000,1661.000000,Neutral
Gyro,9.473516,-17.076403,-17.157562,-6.006942,Neutral
Accel,9.489623,-5019.000000,12.000000,1179.000000,Neutral
Gyro,9.50711,-17.286360,-16.754023,-4.419433,Neutral
Accel,9.522705,-3190.000000,-1491.000000,3064.000000,Neutral
Gyro,9.522705,-17.656883,-16.836573,-3.972089,Neutral
Accel,9.539182,-1046.000000,537.000000,5658.000000,Neutral
