Type,Time,x,y,z,Action
Accel,4.329681,-2160.000000,-7427.000000,6628.000000,Neutral
Gyro,4.329681,-168.932480,-2.431282,-7.795892,Neutral
Accel,4.353438,-4889.000000,702.000000,6272.000000,Neutral
Gyro,4.353438,-169.523315,-2.401419,-8.059258,Neutral
Accel,4.376563,-6395.000000,4212.000000,6020.000000,Neutral
Gyro,4.376563,-169.845367,-2.359112,-8.546576,Neutral
Accel,4.399933,-6886.000000,7164.000000,6026.000000,Neutral
Gyro,4.399933,-170.852615,-2.504635,-8.509648,Neutral
Accel,4.426093,-6270.000000,6666.000000,5314.000000,Neutral
Gyro,4.426093,-171.766205,-2.854372,-7.482518,Neutral
Accel,4.458686,-6771.000000,5186.000000,4981.000000,Neutral
Gyro,4.458686,-173.061218,-2.907201,-6.191711,Neutral
Accel,4.475092,-6800.000000,3884.000000,5348.000000,Neutral
Gyro,4.475092,-173.652222,-2.454848,-4.493270,Neutral
Accel,4.50779,-6638.000000,2915.000000,6403.000000,Neutral
Gyro,4.50779,-174.000046,-1.928331,-3.823472,Neutral
Accel,4.53918,-5101.000000,282.000000,7567.000000,Neutral
Gyro,4.53918,-173.913910,-0.905531,-3.277282,Neutral
Accel,4.551934,-1471.000000,-5303.000000,11484.000000,Neutral
Gyro,4.551934,-173.390915,-0.092206,-3.003017,Neutral
Accel,4.578813,-556.000000,-16134.000000,15139.000000,Neutral
Gyro,4.578813,-173.133209,1.177705,-2.819299,Neutral
Accel,4.594022,-5888.000000,-27671.000000,16414.000000,Neutral
Gyro,4.610692,-174.517838,1.805773,-3.032713,Neutral
Accel,4.627809,-7349.000000,-28114.000000,15800.000000,Neutral
Gyro,4.627809,-175.354050,2.109468,-4.518000,Neutral
Accel,4.642142,-6384.000000,-17788.000000,13185.000000,Neutral
Gyro,4.657813,-174.600922,1.735885,-5.653520,Neutral
Accel,4.672848,-6870.000000,-9022.000000,10915.000000,Neutral
Gyro,4.672848,-173.501892,1.261502,-6.653686,Neutral
Accel,4.70288,-7254.000000,-84.000000,8394.000000,Neutral
Gyro,4.70288,-171.814621,1.350828,-6.597914,Neutral
Accel,4.719292,-7343.000000,3619.000000,7687.000000,Neutral
Gyro,4.719292,-171.034225,1.481720,-5.767259,Neutral
Accel,4.754344,-6848.000000,6901.000000,5776.000000,Neutral
Gyro,4.754344,-170.460419,1.318312,-4.943714,Neutral
Accel,4.769887,-7565.000000,9199.000000,4841.000000,Neutral
Gyro,4.769887,-170.252686,0.983557,-3.554672,Neutral
Accel,4.79377,-8900.000000,11272.000000,4140.000000,Neutral
Gyro,4.811523,-169.982895,0.912738,-2.807854,Neutral
Accel,4.828183,-9844.000000,10446.000000,3801.000000,Neutral
Gyro,4.828183,-169.960831,0.786748,-2.171066,Neutral
Accel,4.844739,-9003.000000,8139.000000,4330.000000,Neutral
Gyro,4.860934,-170.569489,0.488579,-2.126796,Neutral
Accel,4.877212,-7573.000000,4651.000000,4843.000000,Neutral
Gyro,4.877212,-171.168091,-0.406503,-2.553335,Neutral
Accel,4.893407,-5019.000000,-3242.000000,6189.000000,Neutral
Gyro,4.909837,-172.006165,-1.078357,-2.827246,Neutral
Accel,4.926042,-2423.000000,-9635.000000,7810.000000,Neutral
Gyro,4.926042,-172.397385,-2.044605,-3.413740,Neutral
Accel,4.961919,-927.000000,-21259.000000,9884.000000,Neutral
Gyro,4.961919,-173.872818,-2.669119,-4.573571,Neutral
Accel,4.984542,-3507.000000,-23882.000000,9423.000000,Neutral
Gyro,4.984542,-175.666168,-3.501068,-7.447891,Neutral
Accel,4.992267,-2779.000000,-20924.000000,8426.000000,Neutral
Gyro,5.002798,-177.083710,-4.137681,-9.087917,Neutral
Accel,5.022833,-2734.000000,-14848.000000,7836.000000,Neutral
Gyro,5.022833,-177.322418,-5.004122,-10.226129,Neutral
Accel,5.054997,-4163.000000,-4914.000000,6511.000000,Neutral
Gyro,5.054997,-177.024918,-5.107951,-10.233660,Neutral
Accel,5.06886,-5548.000000,572.000000,5555.000000,Neutral
Gyro,5.06886,-176.732788,-4.617993,-9.667996,Neutral
Accel,5.100965,-6677.000000,6108.000000,4725.000000,Neutral
Gyro,5.100965,-176.567062,-4.091590,-9.015764,Neutral
Accel,5.117413,-7044.000000,8189.000000,4269.000000,Neutral
Gyro,5.13379,-176.544052,-3.247235,-7.649107,Neutral
Accel,5.169954,-7529.000000,9763.000000,3913.000000,Neutral
Gyro,5.169954,-176.427856,-2.492522,-6.496965,Neutral
Accel,5.169954,-8091.000000,10242.000000,3815.000000,Neutral
Gyro,5.169954,-176.153595,-1.023080,-4.793012,Neutral
Accel,5.193393,-8914.000000,8448.000000,4211.000000,Neutral
Gyro,5.201152,-175.536026,-0.027069,-3.976827,Neutral
Accel,5.219835,-8118.000000,6814.000000,4995.000000,Neutral
Gyro,5.219835,-175.181686,1.205563,-3.125033,Neutral
Accel,5.251824,-6197.000000,1551.000000,7392.000000,Neutral
Gyro,5.251824,-174.353897,1.726101,-2.792248,Neutral
Accel,5.268761,-4248.000000,-5810.000000,8871.000000,Neutral
Gyro,5.268761,-173.807693,2.105868,-2.692609,Neutral
Accel,5.301213,-819.000000,-20510.000000,11069.000000,Neutral
Gyro,5.301213,-173.881088,1.930389,-3.091950,Neutral
Accel,5.333931,7514.000000,-31347.000000,7709.000000,Neutral
Gyro,5.333931,-173.620239,0.796898,-4.974558,Neutral
Accel,5.370081,15878.000000,-30474.000000,-1159.000000,Neutral
Gyro,5.370081,-171.698441,-0.364329,-8.048653,Neutral
Accel,5.370081,29645.000000,-29926.000000,-12566.000000,Neutral
Gyro,5.370081,-167.710693,-0.223321,-9.988213,Neutral
Accel,5.393569,23301.000000,-29157.000000,-23067.000000,Neutral
Gyro,5.401646,-155.580948,1.604820,-12.736711,Neutral
Accel,5.415834,10608.000000,-14200.000000,-15832.000000,Neutral
Gyro,5.433153,-145.489304,8.632996,-20.308317,Neutral
Accel,5.449823,5644.000000,4636.000000,4048.000000,Neutral
Gyro,5.449823,-133.027679,13.244009,-26.766043,Neutral
Accel,5.466297,-928.000000,6784.000000,18300.000000,Neutral
Gyro,5.482687,-126.485023,15.152739,-30.024351,Neutral
Accel,5.498966,-3834.000000,7826.000000,18380.000000,Neutral
Gyro,5.498966,-118.830742,12.231196,-26.029768,Neutral
Accel,5.533361,-2166.000000,4480.000000,17187.000000,Jump
Gyro,5.533361,-113.474510,4.201129,-17.526228,Jump
Accel,5.564343,-4781.000000,3329.000000,16448.000000,Jump
Gyro,5.564343,-110.661705,-2.575535,-10.786987,Jump
Accel,5.58829,-14632.000000,10710.000000,6651.000000,Jump
Gyro,5.58829,-105.491402,-4.543856,-10.503505,Jump
Accel,5.604338,-26958.000000,9355.000000,1211.000000,Jump
Gyro,5.604338,-100.800934,-4.248798,-16.255993,Jump
Accel,5.628385,-31586.000000,13066.000000,1605.000000,Jump
Gyro,5.628385,-95.738808,-3.111784,-20.909546,Jump
Accel,5.646209,-28138.000000,18107.000000,5969.000000,Jump
Gyro,5.661755,-96.881241,-4.009914,-28.290873,Jump
Accel,5.678316,-30799.000000,9130.000000,9299.000000,Jump
Gyro,5.678316,-101.301239,-6.900778,-31.602499,Jump
Accel,5.710938,-22918.000000,6626.000000,18177.000000,Jump
Gyro,5.710938,-100.023949,-11.388871,-31.178823,Jump
Accel,5.727241,-13874.000000,26174.000000,19237.000000,Jump
Gyro,5.727241,-94.083153,-14.302965,-31.535259,Jump
Accel,5.743435,-10302.000000,-31528.000000,19619.000000,Jump
Gyro,5.759783,-91.426956,-17.687126,-32.619648,Jump
Accel,5.77623,-12854.000000,27954.000000,11536.000000,Jump
Gyro,5.77623,-92.468262,-18.202888,-29.605425,Jump
Accel,5.81263,-23243.000000,23601.000000,3753.000000,Jump
Gyro,5.81263,-95.762199,-13.385833,-21.816370,Jump
Accel,5.835996,-23912.000000,16804.000000,-3242.000000,Jump
Gyro,5.835996,-100.830536,-7.891867,-17.463709,Jump
Accel,5.843805,-16478.000000,12199.000000,-2678.000000,Jump
Gyro,5.858854,-102.528168,-0.769022,-12.141262,Neutral
Accel,5.892077,-7830.000000,12454.000000,1936.000000,Neutral
Gyro,5.892077,-102.736214,2.582358,-10.209180,Neutral
Accel,5.900681,-9581.000000,14051.000000,4210.000000,Neutral
Gyro,5.900681,-102.787727,6.578999,-11.120751,Neutral
Accel,5.928477,561.000000,14593.000000,3499.000000,Neutral
Gyro,5.928477,-103.949837,8.665818,-13.370294,Neutral
Accel,5.944772,94.000000,13376.000000,5593.000000,Neutral
Gyro,5.961057,-105.984535,10.378539,-15.204800,Neutral
Accel,5.978634,700.000000,6389.000000,7759.000000,Neutral
Gyro,5.978634,-111.446083,11.709394,-14.604042,Neutral
Accel,6.013987,5277.000000,8471.000000,10579.000000,Neutral
Gyro,6.013987,-115.865692,11.627735,-11.035944,Neutral
Accel,6.03757,11172.000000,-5639.000000,14006.000000,Neutral
Gyro,6.03757,-122.058434,10.038473,-7.253725,Neutral
Accel,6.045857,16323.000000,-12242.000000,15391.000000,Neutral
Gyro,6.045857,-128.155029,6.717906,0.021415,Neutral
Accel,6.076039,12250.000000,-13135.000000,11016.000000,Neutral
Gyro,6.076039,-139.987076,4.705067,2.342738,Neutral
Accel,6.093113,6158.000000,-26494.000000,6526.000000,Neutral
Gyro,6.110215,-147.098053,4.515642,3.468870,Neutral
Accel,6.12571,4323.000000,-31043.000000,10518.000000,Neutral
Gyro,6.12571,-156.073853,5.697462,4.423138,Neutral
Accel,6.158432,6537.000000,-26562.000000,10301.000000,Neutral
Gyro,6.158432,-162.173294,5.466574,2.489815,Neutral
Accel,6.174896,6929.000000,-24358.000000,3541.000000,Neutral
Gyro,6.174896,-169.690506,4.586841,1.594196,Neutral
Accel,6.23247,1906.000000,-19761.000000,1849.000000,Neutral
Gyro,6.23247,-172.836472,5.820061,3.198651,Neutral
Accel,6.23247,-3989.000000,-8915.000000,2756.000000,Neutral
Gyro,6.23247,-174.794250,7.948358,4.267434,Neutral
Accel,6.255435,-5876.000000,-2795.000000,4766.000000,Neutral
Gyro,6.255435,-174.948212,10.332154,4.590356,Neutral
Accel,6.276504,-6081.000000,-1938.000000,7623.000000,Neutral
Gyro,6.276504,-174.905319,10.954708,4.736413,Neutral
Accel,6.294204,-6186.000000,-4759.000000,9979.000000,Neutral
Gyro,6.310736,-174.606689,11.337233,5.909037,Neutral
Accel,6.327355,-4447.000000,-8045.000000,14755.000000,Neutral
Gyro,6.327355,-173.044495,11.577791,6.346080,Neutral
Accel,6.343659,-2469.000000,-11503.000000,16783.000000,Neutral
Gyro,6.359939,-171.676025,11.547068,5.267053,Neutral
Accel,6.376244,-2552.000000,-13457.000000,16729.000000,Neutral
Gyro,6.376244,-171.419250,11.222638,3.601384,Neutral
Accel,6.392498,-6097.000000,-15469.000000,16710.000000,Neutral
Gyro,6.428344,-172.254562,11.362914,1.473656,Neutral
Accel,6.428344,-6134.000000,-11659.000000,16701.000000,Neutral
Gyro,6.428344,-172.812286,11.750917,1.640661,Neutral
Accel,6.452132,-5375.000000,-7426.000000,15613.000000,Neutral
Gyro,6.452132,-172.340866,11.548130,2.209134,Neutral
Accel,6.470253,-7018.000000,-1990.000000,14529.000000,Neutral
Gyro,6.490761,-171.646393,11.129394,2.176237,Neutral
Accel,6.507367,-7591.000000,847.000000,13641.000000,Neutral
Gyro,6.507367,-171.762772,10.407885,1.915133,Neutral
Accel,6.523346,-9447.000000,2394.000000,11850.000000,Neutral
Gyro,6.539425,-172.778061,9.610654,2.042888,Neutral
Accel,6.555737,-9279.000000,2122.000000,10563.000000,Neutral
Gyro,6.555737,-173.562759,8.082335,2.690184,Neutral
Accel,6.570035,-8949.000000,3403.000000,8708.000000,Neutral
Gyro,6.58625,-174.128540,6.875227,3.053151,Neutral
Accel,6.602857,-10093.000000,3185.000000,7879.000000,Neutral
Gyro,6.602857,-174.152542,5.137447,2.629221,Neutral
Accel,6.638894,-11619.000000,3918.000000,6955.000000,Neutral
Gyro,6.638894,-174.530563,4.297409,1.702770,Neutral
Accel,6.653842,-11973.000000,3654.000000,6345.000000,Neutral
Gyro,6.653842,-175.070450,3.217259,-0.056752,Neutral
Accel,6.682729,-9654.000000,-913.000000,5235.000000,Neutral
Gyro,6.682729,-175.743271,2.386780,-0.640106,Neutral
Accel,6.700434,-6019.000000,-3585.000000,5528.000000,Neutral
Gyro,6.700434,-175.750000,0.698215,-0.520026,Neutral
Accel,6.733509,-5272.000000,-8330.000000,8050.000000,Neutral
Gyro,6.733509,-175.938080,-0.459915,-0.807994,Neutral
Accel,6.749877,-5988.000000,-12041.000000,9668.000000,Neutral
Gyro,6.749877,-176.986023,-2.007599,-2.558052,Neutral
Accel,6.782574,-5528.000000,-22908.000000,10608.000000,Neutral
Gyro,6.782574,-178.797195,-3.138693,-3.427082,Neutral
Accel,6.798748,-2893.000000,-23300.000000,10457.000000,Neutral
Gyro,6.798748,-179.226654,-5.102252,-2.795553,Neutral
Accel,6.851113,627.000000,-16393.000000,9693.000000,Neutral
Gyro,6.851113,-178.251999,-6.187271,-2.367079,Neutral
Accel,6.851113,-42.000000,-11601.000000,8239.000000,Neutral
Gyro,6.851113,-177.235382,-6.300048,-3.162932,Neutral
Accel,6.874259,-1854.000000,-5230.000000,5943.000000,Neutral
Gyro,6.874259,-176.396622,-5.259387,-4.588000,Neutral
Accel,6.89692,-4367.000000,573.000000,5758.000000,Neutral
Gyro,6.89692,-176.787109,-3.026076,-7.118248,Neutral
Accel,6.930931,-7792.000000,5819.000000,5579.000000,Neutral
Gyro,6.930931,-178.683884,-1.591847,-8.552260,Neutral
Accel,6.948536,-10070.000000,6757.000000,5539.000000,Neutral
Gyro,6.948536,179.635712,0.002423,-9.236227,Neutral
Accel,6.98068,-10732.000000,6821.000000,4554.000000,Neutral
Gyro,6.98068,177.621384,0.679485,-8.712236,Neutral
Accel,6.996628,-9998.000000,6482.000000,4233.000000,Neutral
Gyro,7.012374,177.235458,1.093812,-7.263299,Neutral
Accel,7.024827,-9509.000000,5888.000000,4566.000000,Neutral
Gyro,7.024827,177.714462,1.228860,-6.493076,Neutral
Accel,7.052235,-8755.000000,4276.000000,4972.000000,Neutral
Gyro,7.052235,178.592590,1.488525,-6.367235,Neutral
Accel,7.074521,-6294.000000,-2698.000000,7573.000000,Neutral
Gyro,7.093201,-178.833176,1.672668,-6.617165,Neutral
Accel,7.093201,-2800.000000,-4228.000000,10602.000000,Neutral
Gyro,7.106664,-177.227661,1.721971,-7.286666,Neutral
Accel,7.123039,-1724.000000,-11131.000000,13587.000000,Neutral
Gyro,7.123039,-176.689636,1.749791,-8.336750,Neutral
Accel,7.155565,-3266.000000,-17172.000000,13478.000000,Neutral
Gyro,7.155565,-177.271286,2.045342,-9.129859,Neutral
Accel,7.170952,-1877.000000,-19463.000000,11456.000000,Neutral
Gyro,7.187035,-177.407288,1.942074,-8.727233,Neutral
Accel,7.20391,-2296.000000,-14227.000000,10636.000000,Neutral
Gyro,7.20391,-176.697754,1.226895,-9.191026,Neutral
Accel,7.220302,-4731.000000,-4830.000000,8807.000000,Neutral
Gyro,7.242844,-175.325745,0.836354,-10.529550,Neutral
Accel,7.279229,-6067.000000,-135.000000,8005.000000,Neutral
Gyro,7.279229,-174.611526,0.227668,-12.109735,Neutral
Accel,7.279229,-7902.000000,5130.000000,7158.000000,Neutral
Gyro,7.279229,-173.752686,-0.486683,-12.281251,Neutral
Accel,7.303176,-8077.000000,7970.000000,7364.000000,Neutral
Gyro,7.303176,-173.052383,-2.003554,-11.673123,Neutral
Accel,7.324812,-7471.000000,11526.000000,7593.000000,Neutral
Gyro,7.324812,-171.995255,-3.228103,-10.856117,Neutral
Accel,7.358935,-6273.000000,11412.000000,6582.000000,Neutral
Gyro,7.358935,-171.350967,-5.099832,-8.942101,Neutral
Accel,7.376829,-4450.000000,5467.000000,3892.000000,Jump
Gyro,7.376829,-170.190048,-6.109879,-7.297711,Jump
Accel,7.407763,417.000000,-3424.000000,2575.000000,Jump
Gyro,7.407763,-169.472366,-7.075654,-5.724577,Jump
Accel,7.42849,12840.000000,-24068.000000,2243.000000,Jump
Gyro,7.42849,-168.668884,-7.516369,-6.268688,Jump
Accel,7.444046,23893.000000,-30255.000000,266.000000,Jump
Gyro,7.47999,-167.719833,-7.752211,-8.905037,Jump
Accel,7.47999,23184.000000,-29610.000000,-2577.000000,Jump
Gyro,7.47999,-163.916336,-7.132379,-11.202332,Jump
Accel,7.503422,22050.000000,-28271.000000,-2607.000000,Jump
Gyro,7.503422,-158.770538,-4.439176,-15.980066,Jump
Accel,7.525123,17825.000000,-23813.000000,5915.000000,Jump
Gyro,7.525123,-148.448013,-2.014089,-20.451200,Jump
Accel,7.558883,6749.000000,-10291.000000,14371.000000,Jump
Gyro,7.558883,-140.940170,2.438145,-28.612410,Jump
Accel,7.574984,1001.000000,6701.000000,18833.000000,Jump
Gyro,7.574984,-129.676788,5.312751,-31.329323,Jump
Accel,7.607565,-2360.000000,16392.000000,18478.000000,Jump
Gyro,7.607565,-122.612465,6.230937,-28.680965,Jump
Accel,7.623689,-3389.000000,18736.000000,16780.000000,Jump
Gyro,7.623689,-113.756775,5.060103,-23.755560,Jump
Accel,7.656228,-4298.000000,16787.000000,13479.000000,Jump
Gyro,7.656228,-108.860397,2.633163,-15.000137,Jump
Accel,7.692021,-6763.000000,19053.000000,9504.000000,Jump
Gyro,7.692021,-103.840317,1.683063,-11.750188,Jump
Accel,7.716187,-15074.000000,17608.000000,3940.000000,Jump
Gyro,7.716187,-103.208908,1.562094,-12.047109,Jump
Accel,7.724271,32159.000000,12179.000000,-2805.000000,Jump
Gyro,7.724271,-103.572083,2.748919,-13.348697,Jump
Accel,7.753397,31704.000000,10205.000000,523.000000,Jump
Gyro,7.753397,-102.726372,3.726216,-15.326941,Jump
Accel,7.770057,-24736.000000,11462.000000,8954.000000,Jump
Gyro,7.787746,-100.501846,1.651438,-17.026354,Neutral
Accel,7.819456,-16787.000000,12844.000000,12555.000000,Neutral
Gyro,7.819456,-99.421280,-5.345407,-19.789177,Neutral
Accel,7.819456,-17372.000000,13905.000000,15422.000000,Neutral
Gyro,7.827828,-98.531982,-9.455519,-20.689482,Neutral
Accel,7.856326,-16749.000000,18079.000000,17549.000000,Neutral
Gyro,7.856326,-97.716026,-12.580444,-20.406563,Neutral
Accel,7.892025,-13071.000000,21975.000000,16191.000000,Neutral
Gyro,7.892025,-96.494408,-13.471204,-19.717152,Neutral
Accel,7.892025,-14557.000000,22385.000000,13679.000000,Neutral
Gyro,7.91574,-96.668251,-13.226020,-17.318104,Neutral
Accel,7.923049,-18420.000000,20538.000000,7296.000000,Neutral
Gyro,7.935222,-98.206612,-11.260532,-14.828770,Neutral
Accel,7.953264,-13928.000000,17378.000000,5419.000000,Neutral
Gyro,7.953264,-98.991180,-5.836153,-10.730545,Neutral
Accel,7.986004,-13370.000000,18831.000000,3124.000000,Neutral
Gyro,7.986004,-99.268372,-1.601126,-8.362078,Neutral
Accel,8.002636,-7784.000000,15243.000000,2376.000000,Neutral
Gyro,8.002636,-100.391045,4.019146,-5.848446,Neutral
Accel,8.035149,-3602.000000,7622.000000,1773.000000,Neutral
Gyro,8.035149,-103.691338,6.014454,-4.324697,Neutral
Accel,8.051419,558.000000,601.000000,3490.000000,Neutral
Gyro,8.051419,-105.767990,7.794736,-3.771860,Neutral
Accel,8.104351,4643.000000,5736.000000,5741.000000,Neutral
Gyro,8.104351,-108.553474,8.433304,-4.807743,Neutral
Accel,8.104351,2207.000000,4865.000000,7417.000000,Neutral
Gyro,8.104351,-111.189682,9.210653,-7.831989,Neutral
Accel,8.119987,-589.000000,3415.000000,9672.000000,Neutral
Gyro,8.126848,-117.139679,9.880193,-8.543426,Neutral
Accel,8.148182,2401.000000,2713.000000,10141.000000,Neutral
Gyro,8.148182,-121.612503,8.735698,-6.877378,Neutral
Accel,8.18348,5841.000000,-3527.000000,13846.000000,Neutral
Gyro,8.18348,-129.509369,6.648756,-4.479673,Neutral
Accel,8.199163,9568.000000,-9173.000000,15491.000000,Neutral
Gyro,8.199163,-136.332123,2.826621,-0.764137,Neutral
Accel,8.23724,12347.000000,-21189.000000,11505.000000,Neutral
Gyro,8.23724,-146.465057,-0.075881,0.866292,Neutral
Accel,8.250923,6759.000000,-25609.000000,10939.000000,Neutral
Gyro,8.250923,-152.312424,-2.811623,2.135939,Neutral
Accel,8.295759,5170.000000,-26970.000000,14887.000000,Neutral
Gyro,8.295759,-160.725769,-3.235486,0.883501,Neutral
Accel,8.295759,5478.000000,-26731.000000,16441.000000,Neutral
Gyro,8.314318,-166.005981,-4.587407,-1.320827,Neutral
Accel,8.321853,11130.000000,-27776.000000,14187.000000,Neutral
Gyro,8.334271,-171.321365,-5.860590,-0.095905,Neutral
Accel,8.351418,10760.000000,-20917.000000,11903.000000,Neutral
Gyro,8.351418,-172.766266,-6.217148,2.678241,Neutral
Accel,8.384506,3408.000000,-5856.000000,8843.000000,Neutral
Gyro,8.384506,-172.794403,-4.279523,1.409984,Neutral
Accel,8.401031,-1458.000000,1659.000000,7352.000000,Neutral
Gyro,8.401031,-172.200150,0.458119,-3.272586,Neutral
Accel,8.432528,-5850.000000,6807.000000,6266.000000,Neutral
Gyro,8.432528,-171.811905,3.613247,-6.001684,Neutral
Accel,8.449004,-7947.000000,7694.000000,6179.000000,Neutral
Gyro,8.449004,-172.167343,6.876412,-8.109131,Neutral
Accel,8.48146,-8393.000000,1229.000000,6373.000000,Neutral
Gyro,8.48146,-173.720764,7.779740,-8.194088,Neutral
Accel,8.511846,-8905.000000,-1368.000000,6257.000000,Neutral
Gyro,8.511846,-175.385315,7.933084,-7.134202,Neutral
Accel,8.522641,-8746.000000,-6307.000000,7233.000000,Neutral
Gyro,8.522641,-176.780884,7.844191,-6.553562,Neutral
Accel,8.551473,-7477.000000,-6965.000000,9674.000000,Neutral
Gyro,8.551473,-176.116425,7.927615,-5.988219,Neutral
Accel,8.569263,-1924.000000,-7866.000000,13052.000000,Neutral
Gyro,8.585983,-173.532120,8.197731,-6.193698,Neutral
Accel,8.602614,-2113.000000,-12052.000000,15295.000000,Neutral
Gyro,8.602614,-171.969711,9.100369,-6.264508,Neutral
Accel,8.63492,-5423.000000,-14160.000000,15204.000000,Neutral
Gyro,8.63492,-172.395111,9.953115,-5.761099,Neutral
Accel,8.651362,-3726.000000,-15749.000000,14244.000000,Neutral
Gyro,8.651362,-173.322281,9.813511,-4.761672,Neutral
Accel,8.683958,-1509.000000,-8802.000000,14119.000000,Neutral
Gyro,8.683958,-172.753601,8.664259,-3.877016,Neutral
Accel,8.720707,-2875.000000,-3140.000000,13581.000000,Neutral
Gyro,8.720707,-171.446976,6.968837,-3.376531,Neutral
Accel,8.720707,-5846.000000,1932.000000,12438.000000,Neutral
Gyro,8.735568,-169.907104,6.477157,-3.642465,Neutral
Accel,8.765667,-6297.000000,3301.000000,12271.000000,Neutral
Gyro,8.765667,-169.625458,5.721600,-4.430990,Neutral
Accel,8.782413,-7409.000000,2755.000000,11788.000000,Neutral
Gyro,8.782413,-170.065491,4.689723,-4.756048,Neutral
Accel,8.79909,-7231.000000,2715.000000,11507.000000,Neutral
Gyro,8.79909,-170.459595,2.595781,-4.730228,Neutral
Accel,8.831341,-8403.000000,3375.000000,11442.000000,Neutral
Gyro,8.831341,-170.905746,1.025668,-4.906785,Neutral
Accel,8.847332,-9094.000000,4538.000000,11237.000000,Neutral
Gyro,8.847332,-171.043564,-1.186353,-5.909208,Neutral
Accel,8.880141,-8690.000000,5854.000000,10484.000000,Neutral
Gyro,8.880141,-170.977905,-2.390718,-6.401593,Neutral
Accel,8.895197,-7904.000000,3800.000000,9267.000000,Neutral
Gyro,8.922688,-170.869766,-3.811646,-5.934685,Neutral
Accel,8.922688,-4248.000000,32.000000,7997.000000,Neutral
Gyro,8.922688,-170.333115,-4.408898,-4.862736,Neutral
Accel,8.965946,-2732.000000,-2186.000000,8461.000000,Neutral
Gyro,8.965946,-169.695175,-4.845026,-4.064361,Neutral
Accel,8.983354,-1427.000000,-5858.000000,9687.000000,Neutral
Gyro,8.983354,-169.403198,-4.833591,-4.714125,Neutral
Accel,8.998464,-2053.000000,-10917.000000,10003.000000,Neutral
Gyro,8.998464,-170.138931,-4.821153,-6.013687,Neutral
Accel,9.030547,-1787.000000,-18469.000000,10160.000000,Neutral
Gyro,9.030547,-171.795914,-4.982896,-5.711851,Neutral
Accel,9.047155,696.000000,-19179.000000,10503.000000,Neutral
Gyro,9.047155,-172.489014,-5.705799,-4.243492,Neutral
Accel,9.078174,1610.000000,-14192.000000,9484.000000,Neutral
Gyro,9.078174,-172.893921,-6.204510,-3.763480,Neutral
Accel,9.094508,237.000000,-8600.000000,7619.000000,Neutral
Gyro,9.110937,-173.040146,-5.813552,-4.539658,Neutral
Accel,9.146899,-3131.000000,-690.000000,5062.000000,Neutral
Gyro,9.146899,-173.201111,-4.671745,-5.671590,Neutral
Accel,9.146899,-4523.000000,3677.000000,3610.000000,Neutral
Gyro,9.146899,-173.312103,-1.940408,-7.315831,Neutral
Accel,9.173421,-7186.000000,7889.000000,1613.000000,Neutral
Gyro,9.173421,-173.355484,0.288185,-8.131364,Neutral
Accel,9.203389,-11065.000000,10223.000000,1306.000000,Neutral
Gyro,9.203389,-173.361465,4.057701,-9.180040,Neutral
Accel,9.220086,-13567.000000,5942.000000,656.000000,Neutral
Gyro,9.2438,-173.370697,6.539018,-9.936025,Neutral
Accel,9.2438,-13224.000000,5834.000000,1397.000000,Neutral
Gyro,9.260063,-173.470413,9.097424,-10.782746,Neutral
Accel,9.276502,-11218.000000,6178.000000,3742.000000,Neutral
Gyro,9.276502,-173.008987,9.855521,-11.213070,Neutral
Accel,9.309089,-8580.000000,6496.000000,5976.000000,Neutral
Gyro,9.309089,-172.494705,10.297598,-10.879814,Neutral
Accel,9.325397,-3629.000000,4138.000000,9406.000000,Neutral
Gyro,9.325397,-171.860489,10.386131,-10.116578,Neutral
Accel,9.361339,-2694.000000,-3342.000000,12777.000000,Neutral
Gyro,9.361339,-171.550171,10.291226,-8.553348,Neutral
Accel,9.384955,-2482.000000,-20300.000000,15980.000000,Neutral
Gyro,9.384955,-173.763992,9.728707,-7.749543,Neutral
Accel,9.406679,-2406.000000,-27267.000000,13890.000000,Neutral
Gyro,9.406679,-175.935165,7.820052,-8.006236,Neutral
Accel,9.423896,-3670.000000,-21591.000000,11405.000000,Neutral
Gyro,9.423896,-175.601501,6.689208,-8.554305,Neutral
Accel,9.456559,-5000.000000,-11396.000000,10649.000000,Neutral
Gyro,9.456559,-174.015198,6.358380,-9.551872,Neutral
Accel,9.472652,-6499.000000,-1138.000000,8911.000000,Neutral
Gyro,9.489123,-172.066452,6.447805,-9.980985,Neutral
Accel,9.505358,-7222.000000,1888.000000,7432.000000,Neutral
Gyro,9.505358,-171.544800,5.889493,-9.268316,Neutral
Accel,9.521672,-9389.000000,6434.000000,5860.000000,Neutral
Gyro,9.536321,-171.701874,5.067623,-8.012208,Neutral
Accel,9.572659,-12250.000000,9809.000000,5244.000000,Neutral
Gyro,9.572659,-172.235901,3.711303,-5.812465,Neutral
Accel,9.572659,-11444.000000,12710.000000,4926.000000,Neutral
Gyro,9.587502,-173.245590,2.849120,-4.363421,Neutral
Accel,9.594851,-9211.000000,10434.000000,4839.000000,Neutral
Gyro,9.616282,-173.548950,1.559011,-1.611346,Neutral
Accel,9.633874,-8323.000000,6899.000000,5146.000000,Neutral
Gyro,9.633874,-173.561844,0.619057,0.203037,Neutral
Accel,9.650575,-7432.000000,4562.000000,6310.000000,Neutral
Gyro,9.650575,-174.061279,-1.048339,0.704763,Neutral
Accel,9.683805,-7394.000000,258.000000,6841.000000,Neutral
