x,z,yaw,pitch,roll,action
190.000000,379.000000,11.377243,0.069470,-2.924109
291.000000,363.000000,11.619085,0.086856,-2.775078
255.000000,357.000000,11.740138,0.099097,-2.493018
302.000000,394.000000,11.922893,0.110713,-2.238803
320.000000,195.000000,12.045074,0.137208,-1.919610
210.000000,66.000000,12.172422,0.166625,-1.712664
323.000000,73.000000,12.257427,0.203202,-1.378127
479.000000,174.000000,12.385350,0.217336,-1.172559
245.000000,81.000000,12.460596,0.213264,-0.863355
201.000000,291.000000,12.580853,0.219629,-0.658488
240.000000,438.000000,12.657711,0.222134,-0.355494
367.000000,550.000000,12.756593,0.240182,-0.135215
346.000000,381.000000,12.832765,0.311936,0.168590
477.000000,283.000000,12.980412,0.401220,0.312583
247.000000,-21.000000,13.091929,0.567903,0.515161
83.000000,47.000000,13.258711,0.692809,0.649817
-61.000000,-23.000000,13.326373,0.844522,0.851702
29.000000,58.000000,13.366129,0.931929,1.003349
-369.000000,-201.000000,13.380655,1.067254,1.167545
-201.000000,-355.000000,13.442492,1.175019,1.208597
98.000000,-95.000000,13.490919,1.238052,1.266078
-67.000000,-79.000000,13.504045,1.220687,1.349157
-175.000000,-91.000000,13.509542,1.223255,1.504671
238.000000,-129.000000,13.551591,1.207130,1.580315
172.000000,35.000000,13.571038,1.102213,1.688098
207.000000,289.000000,13.606190,1.035550,1.771912
202.000000,248.000000,13.632635,0.935905,1.894246
103.000000,275.000000,13.691034,0.877654,1.964970
208.000000,519.000000,13.747404,0.780028,2.066594
303.000000,438.000000,13.817270,0.692568,2.141062
302.000000,368.000000,13.860232,0.572775,2.246821
400.000000,572.000000,13.923738,0.516591,2.296681
404.000000,704.000000,13.939376,0.438260,2.350924
260.000000,398.000000,13.967077,0.411200,2.397125
126.000000,363.000000,13.980787,0.360318,2.405069
305.000000,413.000000,13.997522,0.329701,2.422486
409.000000,522.000000,14.018124,0.286907,2.424458
368.000000,724.000000,13.991137,0.249193,2.441001
393.000000,739.000000,13.968488,0.216910,2.479245
544.000000,778.000000,13.934961,0.201786,2.491287
483.000000,617.000000,13.918905,0.212039,2.471344
356.000000,443.000000,13.905131,0.244355,2.439895
340.000000,527.000000,13.897837,0.306968,2.391157
348.000000,340.000000,13.880878,0.334881,2.394547
370.000000,464.000000,13.860296,0.383760,2.400323
537.000000,493.000000,13.789216,0.421450,2.383712
451.000000,681.000000,13.725613,0.462043,2.409361
391.000000,510.000000,13.661767,0.484204,2.411632
382.000000,366.000000,13.638431,0.544419,2.390278
355.000000,466.000000,13.616249,0.603723,2.368974
160.000000,401.000000,13.587765,0.732469,2.356119
3.000000,388.000000,13.543513,0.832759,2.346807
-202.000000,280.000000,13.522706,0.980766,2.293583
-282.000000,363.000000,13.515379,1.078091,2.248653
-94.000000,299.000000,13.478035,1.136266,2.234386
118.000000,530.000000,13.349323,1.138100,2.283420
302.000000,345.000000,13.193968,1.181887,2.350414
136.000000,195.000000,12.816566,1.252127,2.377825
89.000000,-27.000000,12.505189,1.413381,2.447426
-475.000000,-521.000000,11.978568,1.524342,2.518597
-940.000000,-747.000000,11.628547,1.736656,2.673773
-1381.000000,-877.000000,11.092746,1.866803,2.779588
-1964.000000,-830.000000,10.720928,2.058186,3.027823
-2134.000000,-1149.000000,10.152721,2.171395,3.263417
-2720.000000,-1301.000000,9.852354,2.339268,3.590052
-2474.000000,-326.000000,9.741761,2.458955,3.685234
-1043.000000,941.000000,9.918275,2.503596,3.855417
2209.000000,2941.000000,10.382921,2.463768,4.081300
4546.000000,3541.000000,10.583860,2.586645,4.400156
5565.000000,2290.000000,10.385909,2.869962,4.517712
5417.000000,1117.000000,10.153869,3.619897,4.083861
3759.000000,629.000000,10.065205,4.125216,3.326576
1931.000000,279.000000,9.911884,4.635820,2.213726
-2435.000000,-652.000000,9.492260,4.810975,1.849130
-5353.000000,-230.000000,9.142824,4.822496,1.775503
-7205.000000,393.000000,8.317405,4.541986,1.990837
-6704.000000,548.000000,7.752453,3.676437,3.122856
-5954.000000,913.000000,7.303611,3.102656,3.905902
-5360.000000,589.000000,7.235030,2.393543,4.048164
-4262.000000,466.000000,7.345016,2.015329,3.551059
-2046.000000,1018.000000,7.470539,1.472535,2.485862
1693.000000,-128.000000,7.288638,1.119151,1.853930
3502.000000,-1084.000000,6.982762,0.838765,1.462345
5252.000000,-1821.000000,6.480495,0.888329,1.287754
6638.000000,-1482.000000,6.260349,0.962274,0.944362
7423.000000,-733.000000,6.217100,1.058828,0.492298
6198.000000,-892.000000,6.359787,1.529819,-0.568623
2123.000000,-1814.000000,6.992468,2.080777,-1.272491
-2040.000000,-1510.000000,7.611684,3.066917,-2.402805
-6593.000000,-591.000000,8.042613,3.582075,-3.007691
-9116.000000,-190.000000,7.840349,3.794616,-2.552170
-10616.000000,-109.000000,7.357312,3.607333,-1.291693
-10219.000000,85.000000,7.421673,3.076429,0.991288
-8911.000000,188.000000,8.395722,2.684419,2.041315
-6849.000000,319.000000,9.374292,2.314596,2.838164
-208.000000,1525.000000,10.933039,2.204733,3.377776
4573.000000,1694.000000,11.639990,2.078933,4.293465
7132.000000,-979.000000,10.829771,2.257615,4.962224
5467.000000,-2315.000000,9.617253,2.918384,5.855134
8202.000000,1533.000000,9.012398,3.083332,6.707541
8582.000000,4117.000000,9.045705,2.601430,8.097752
5118.000000,3365.000000,8.764833,2.175138,8.244306
719.000000,1993.000000,8.687217,1.701707,7.451507
-5152.000000,1467.000000,9.111504,1.597556,6.892349
-7225.000000,1679.000000,9.322401,1.207589,6.065730
-10266.000000,1362.000000,9.099607,0.716371,5.788506
-10449.000000,929.000000,8.824134,-0.272840,6.057282
-10141.000000,545.000000,8.782571,-1.022750,6.280499
-8781.000000,-80.000000,9.210786,-2.066683,5.613181
-3383.000000,879.000000,10.517929,-2.710543,4.538798
2666.000000,2161.000000,11.502837,-3.471661,2.256559
10082.000000,642.000000,12.112576,-3.703238,0.895345
10676.000000,-2002.000000,11.322826,-3.339211,-0.551717
12989.000000,-3705.000000,9.647543,-2.692902,-1.759301
15135.000000,-2646.000000,9.064474,-1.629643,-2.961265
9979.000000,-3799.000000,9.232102,-0.920854,-3.498216
4256.000000,-3228.000000,10.296685,0.677180,-4.830696
-2346.000000,-1323.000000,12.061810,1.736743,-5.683824
-6641.000000,-57.000000,12.704350,2.412505,-5.385148
-11375.000000,1653.000000,12.936728,2.208366,-4.128317
-12364.000000,2599.000000,12.818420,1.127217,-1.252132
-12955.000000,3887.000000,12.603721,0.024537,0.784002
-10609.000000,4733.000000,12.648218,-1.709319,3.387872
-5517.000000,5416.000000,13.268391,-2.717392,4.891868
-396.000000,5895.000000,13.965898,-3.764658,6.465842
6938.000000,5863.000000,14.756023,-4.084078,6.799422
6801.000000,3853.000000,13.760342,-3.814634,6.427330
8031.000000,1875.000000,11.278978,-3.266165,5.845012
12682.000000,3134.000000,10.236192,-2.675222,6.697236
12390.000000,2375.000000,9.202048,-2.381245,7.656020
7481.000000,1348.000000,9.177130,-1.523924,6.963761
1198.000000,897.000000,10.070893,-0.755747,5.491960
-2305.000000,1202.000000,10.642975,0.047779,3.515612
-6043.000000,2004.000000,10.652122,0.206631,2.604671
-7788.000000,2172.000000,10.094856,-0.209550,2.172262
-9467.000000,1605.000000,9.025731,-0.749250,2.763961
-9160.000000,1310.000000,8.771976,-1.600167,4.036683
-6949.000000,2272.000000,9.580493,-2.044664,4.392568
-1956.000000,2763.000000,10.751124,-2.448515,3.715566
5995.000000,1988.000000,13.186339,-2.391450,2.587936
7250.000000,-1036.000000,14.030046,-1.232589,0.308286
7758.000000,-4633.000000,12.948541,0.082748,-1.187840
11726.000000,-3892.000000,11.851777,1.145472,-1.785173
10592.000000,-1730.000000,10.332994,1.206900,-0.789094
7059.000000,-917.000000,9.917289,1.190569,0.114669
529.000000,227.000000,10.255301,1.204476,-0.450284
-3111.000000,429.000000,10.538423,1.333835,-1.250118
-7531.000000,1302.000000,10.710363,1.409836,-1.352572
-9455.000000,918.000000,10.579056,1.446015,-0.813210
-11477.000000,1184.000000,10.198091,1.382846,0.085874
-11092.000000,1398.000000,9.996906,1.086968,2.056813
-9050.000000,1381.000000,10.067122,0.770673,3.375453
-6373.000000,2097.000000,10.437467,0.368918,4.794941
812.000000,3693.000000,11.144010,0.174194,5.447578
5119.000000,4727.000000,11.248937,-0.104160,6.296822
5582.000000,2624.000000,9.292850,-0.071200,6.680880
6112.000000,1400.000000,7.564813,0.290834,7.060130
10023.000000,3650.000000,6.779572,0.378112,7.545804
11026.000000,4558.000000,6.916546,0.374694,7.876784
8774.000000,4099.000000,7.234532,0.584391,7.153220
5626.000000,2529.000000,7.598531,1.200378,5.216870
-759.000000,1230.000000,8.366054,1.801816,4.161212
-4147.000000,1293.000000,8.679641,2.595678,3.027546
-7448.000000,2433.000000,8.518690,2.648070,2.793347
-8564.000000,2876.000000,8.094367,2.057451,3.509550
-9584.000000,2201.000000,7.426454,1.464133,4.426389
-9393.000000,1773.000000,7.260466,0.634951,5.602386
-7493.000000,1147.000000,7.634050,0.243878,5.835262
-5255.000000,856.000000,8.406104,-0.112864,5.041286
668.000000,1781.000000,9.900355,-0.149033,3.741690
4617.000000,1328.000000,10.127487,0.086766,1.348489
5916.000000,-1829.000000,8.522619,0.552171,0.266614
7472.000000,-2224.000000,7.170605,1.305925,0.076254
10740.000000,-2550.000000,6.230210,1.739045,0.543725
8483.000000,-3313.000000,6.769643,2.653888,0.277717
3148.000000,-3852.000000,9.264340,3.701129,-1.340395
-1594.000000,-3630.000000,11.138906,5.563007,-4.283621
-7785.000000,-2755.000000,12.523086,6.615915,-5.380715
-9751.000000,-1142.000000,12.309112,7.003081,-5.027982
-11558.000000,1351.000000,11.068585,6.295459,-3.336909
-10564.000000,3123.000000,10.407444,4.369279,0.536359
-9649.000000,4432.000000,10.294051,2.868562,2.723874
-8360.000000,4949.000000,10.859118,1.072656,4.734540
-3500.000000,5698.000000,12.065791,0.322860,5.731527
1592.000000,5203.000000,12.670131,-0.430052,6.710481
6431.000000,3596.000000,12.815795,-0.437611,7.085048
8210.000000,1546.000000,12.169851,0.487343,7.303815
10759.000000,536.000000,10.332035,1.288294,6.884445
9323.000000,-275.000000,8.729471,2.219290,5.722821
4850.000000,-1117.000000,6.611283,2.480789,5.080154
450.000000,-990.000000,6.183787,2.559008,4.365549
-3982.000000,-36.000000,6.425231,2.444932,3.688468
-4835.000000,338.000000,6.556600,1.643371,2.405524
-2635.000000,555.000000,6.729200,0.808393,1.903189
2009.000000,-711.000000,7.286158,-0.796914,1.761054
16186.000000,-863.000000,10.300203,-1.904134,1.070959
31289.000000,-2886.000000,14.285540,-3.014261,-2.769792
-32019.000000,-5955.000000,23.295568,-2.623751,-6.242879
28873.000000,-2410.000000,29.784452,0.716487,-13.288413
19172.000000,8852.000000,36.570740,3.057537,-17.846632
10110.000000,12941.000000,38.331268,3.406852,-19.245331
-856.000000,13560.000000,39.322876,2.030127,-17.382818
-8286.000000,13419.000000,40.919567,-0.417374,-19.134748
-6640.000000,14726.000000,43.074093,-1.201426,-23.471901
-8999.000000,12808.000000,43.480949,-1.792105,-31.184910
-14914.000000,5423.000000,40.426670,-1.762115,-35.684589
-20682.000000,3500.000000,34.649105,-1.963798,-43.454617
-32027.000000,-2560.000000,22.470535,-2.588769,-49.360706
-31192.000000,-2645.000000,16.274029,-5.517528,-56.151848
-29965.000000,-401.000000,8.702084,-8.871046,-57.021790
-18069.000000,4263.000000,2.529431,-15.014517,-57.798374
-15079.000000,18192.000000,-1.197484,-18.964149,-61.341499
-13748.000000,22991.000000,3.224903,-23.404045,-62.008499
-7867.000000,18702.000000,14.591226,-26.245346,-54.784985
-4369.000000,11824.000000,21.159019,-28.289301,-38.581707
